n70,g75,g12
n6,g23,g61
n4,g93,g83
n22,g19,g47
n21,g65,g25
n60,g65,g63
n79,g44,g37
n74,g85,g42
n69,g62,g84
n28,g19,g17
n14,g43,g36
n45,g18,g7
n5,g92,g14
n23,g11,g60
n24,g33,g24
n17,g43,g14
n54,g33,g58
n77,g17,g88
n63,g45,g52
n9,g76,g23
n25,g86,g99
n10,g45,g84
n68,g65,g67
n34,g91,g78
n72,g44,g7
n73,g24,g75
n55,g72,g57
n44,g9,g69
n16,g7,g42
n80,g18,g46
n81,g74,g72
n75,g73,g41
n66,g49,g37
n47,g0,g10
n52,g70,g25
n59,g72,g38
n57,g30,g6
n71,g22,g59
n37,g72,g14
n31,g76,g69
n19,g19,g40
n46,g89,g10
n65,g52,g27
n85,g34,g44
n1,g89,g46
n84,g95,g65
n32,g88,g52
n26,g9,g97
n20,g88,g19
n53,g53,g19
n56,g16,g27
n76,g14,g8
n38,g83,g61
n13,g94,g40
n67,g5,g14
n41,g94,g43
n18,g15,g48
n11,g4,g87
n30,g90,g40
n35,g27,g49
n8,g61,g33
n83,g24,g46
n39,g96,g38
n33,g41,g97
n27,g8,g25
n50,g70,g11
n12,g96,g18
n82,g69,g93
n0,g58,g74
n43,g71,g9
n58,g61,g78
n36,g94,g83
n42,g60,g50
n61,g84,g22
n78,g84,g6
n3,g1,g91
n29,g13,g18
n49,g20,g17
n62,g83,g97
n40,g13,g68
n51,g67,g28
n7,g38,g95
n15,g28,g84
n48,g11,g82
n64,g55,g82
n2,g50,g89
