n70,g8,g27
n65,g35,g79
n6,g6,g15
n35,g69,g72
n4,g20,g64
n32,g64,g18
n72,g30,g75
n74,g49,g82
n26,g84,g61
n21,g17,g12
n60,g94,g89
n20,g65,g7
n73,g40,g67
n51,g6,g12
n69,g63,g32
n71,g20,g0
n28,g50,g42
n77,g15,g20
n14,g91,g49
n45,g72,g4
n39,g28,g11
n5,g60,g7
n23,g67,g43
n24,g18,g42
n54,g33,g81
n16,g4,g14
n17,g72,g83
n18,g83,g18
n63,g62,g36
n9,g90,g56
n25,g73,g3
n30,g75,g58
n31,g68,g2
n10,g64,g28
n43,g55,g12
n68,g66,g22
n34,g46,g28
n8,g36,g60
n79,g32,g30
n53,g28,g5
n55,g82,g98
n38,g23,g98
n33,g79,g5
n62,g2,g57
n11,g75,g85
n27,g90,g89
n50,g29,g59
n44,g4,g30
n12,g65,g48
n67,g74,g40
n75,g7,g86
n80,g25,g44
n0,g0,g67
n22,g28,g80
n81,g74,g34
n58,g23,g26
n36,g11,g77
n42,g31,g85
n61,g99,g85
n78,g71,g25
n3,g26,g45
n29,g78,g82
n47,g62,g6
n49,g87,g59
n52,g67,g31
n59,g57,g21
n57,g71,g49
n66,g43,g76
n37,g55,g80
n13,g61,g93
n40,g46,g51
n19,g46,g3
n46,g2,g17
n7,g44,g92
n15,g70,g14
n48,g80,g21
n41,g41,g15
n76,g66,g58
n64,g60,g78
n56,g47,g59
n2,g59,g60
n1,g52,g22
