n0,g85,g90
n1,g61,g37
n2,g66,g17
n3,g10,g47
n4,g73,g79
n5,g8,g15
n6,g87,g92
n7,g77,g37
n8,g42,g12
n9,g21,g19
n10,g37,g91
n11,g41,g31
n12,g67,g45
n13,g20,g84
n14,g87,g97
n15,g47,g65
n16,g16,g14
n17,g47,g52
n18,g20,g66
n19,g60,g79
n20,g74,g1
n21,g24,g42
n22,g38,g68
n23,g30,g19
n24,g49,g10
n25,g27,g98
n26,g54,g44
n27,g26,g56
n28,g14,g88
n29,g69,g44
n30,g2,g46
n31,g74,g57
n32,g63,g99
n33,g13,g75
n34,g90,g74
n35,g99,g82
n36,g30,g23
n37,g89,g87
n38,g65,g82
n39,g46,g18
n40,g16,g99
n41,g66,g61
n42,g82,g69
n43,g80,g69
n44,g45,g63
n45,g7,g38
n46,g26,g96
n47,g39,g85
n48,g68,g63
n49,g33,g1
n50,g23,g72
n51,g35,g17
n52,g93,g43
n53,g36,g33
n54,g61,g57
n55,g73,g15
n56,g78,g73
n57,g56,g45
n58,g10,g53
n59,g87,g0
n60,g52,g76
n61,g78,g25
n62,g57,g19
n63,g17,g93
n64,g33,g11
n65,g58,g38
n66,g28,g95
n67,g14,g77
n68,g90,g49
n69,g98,g57
n70,g25,g93
n71,g55,g1
n72,g15,g93
n73,g27,g79
n74,g0,g13
n75,g33,g54
n76,g57,g49
n77,g82,g2
n78,g86,g36
n79,g44,g4
