n0,g11,g41
n1,g86,g43
n2,g56,g6
n3,g80,g49
n4,g35,g22
n5,g94,g7
n6,g38,g45
n7,g89,g93
n8,g44,g20
n9,g68,g94
n10,g32,g17
n11,g71,g48
n12,g57,g15
n13,g85,g22
n14,g4,g81
n15,g63,g21
n16,g20,g28
n17,g38,g32
n18,g78,g71
n19,g70,g93
n20,g89,g3
n21,g4,g73
n22,g2,g87
n23,g99,g57
n24,g13,g92
n25,g81,g39
n26,g19,g66
n27,g49,g28
n28,g60,g28
n29,g20,g7
n30,g61,g32
n31,g43,g78
n32,g43,g70
n33,g76,g32
n34,g40,g30
n35,g59,g92
n36,g47,g35
n37,g36,g92
n38,g62,g15
n39,g36,g83
n40,g5,g74
n41,g61,g5
n42,g30,g55
n43,g24,g42
n44,g52,g42
n45,g68,g80
n46,g95,g86
n47,g81,g25
n48,g99,g44
n49,g9,g66
n50,g65,g67
n51,g79,g45
n52,g58,g2
n53,g67,g98
n54,g67,g12
n55,g15,g39
n56,g80,g69
n57,g43,g94
n58,g26,g36
n59,g0,g92
n60,g78,g22
n61,g95,g4
n62,g9,g4
n63,g55,g22
n64,g45,g53
n65,g48,g49
n66,g48,g36
n67,g96,g22
n68,g46,g2
n69,g62,g6
n70,g14,g94
n71,g43,g50
n72,g39,g61
n73,g34,g99
n74,g84,g91
n75,g57,g19
n76,g75,g37
n77,g27,g32
n78,g26,g97
n79,g86,g20
