n70,g5,g87
n65,g72,g27
n6,g21,g40
n35,g7,g97
n4,g82,g42
n32,g53,g82
n72,g96,g30
n83,g43,g35
n74,g27,g58
n26,g95,g64
n21,g53,g98
n60,g65,g25
n20,g35,g49
n73,g99,g19
n51,g73,g93
n69,g28,g22
n71,g82,g68
n28,g25,g77
n77,g55,g76
n14,g87,g14
n45,g70,g58
n39,g91,g32
n5,g6,g43
n23,g76,g27
n24,g3,g91
n54,g47,g22
n16,g54,g67
n82,g46,g86
n17,g96,g6
n18,g71,g21
n63,g93,g83
n9,g33,g70
n25,g12,g38
n30,g16,g24
n31,g12,g44
n10,g44,g5
n43,g92,g42
n68,g59,g37
n34,g96,g3
n8,g71,g45
n79,g56,g44
n53,g59,g97
n55,g21,g85
n38,g6,g8
n33,g25,g44
n62,g48,g90
n11,g98,g54
n27,g66,g97
n50,g96,g54
n44,g82,g37
n12,g72,g4
n67,g91,g34
n75,g97,g34
n80,g49,g83
n0,g2,g90
n22,g74,g36
n81,g75,g85
n58,g29,g31
n36,g98,g51
n42,g72,g12
n61,g36,g59
n78,g84,g92
n3,g80,g86
n29,g98,g81
n47,g58,g93
n49,g49,g74
n52,g45,g18
n59,g28,g68
n57,g43,g96
n66,g85,g48
n37,g75,g0
n13,g92,g48
n40,g91,g0
n19,g34,g76
n46,g37,g63
n7,g86,g47
n15,g56,g45
n48,g20,g51
n41,g99,g65
n76,g11,g91
n64,g92,g69
n56,g62,g47
n2,g8,g43
n1,g49,g90
