n70,g24,g93
n6,g62,g44
n4,g76,g64
n22,g87,g97
n21,g49,g73
n60,g69,g42
n79,g49,g52
n74,g52,g82
n69,g18,g50
n28,g54,g70
n14,g34,g81
n45,g13,g49
n89,g68,g91
n5,g87,g75
n23,g31,g24
n24,g51,g1
n17,g36,g57
n54,g8,g5
n77,g46,g84
n63,g29,g4
n9,g16,g27
n25,g68,g57
n87,g7,g96
n10,g87,g3
n68,g90,g82
n34,g4,g19
n72,g37,g58
n73,g51,g47
n55,g45,g14
n44,g81,g21
n16,g87,g16
n80,g66,g1
n81,g45,g80
n75,g78,g71
n66,g41,g63
n47,g23,g74
n52,g88,g79
n59,g18,g38
n57,g60,g32
n71,g63,g49
n37,g14,g98
n31,g66,g15
n19,g78,g2
n46,g54,g58
n65,g37,g7
n85,g38,g57
n1,g38,g50
n84,g87,g84
n32,g64,g63
n26,g53,g9
n20,g86,g0
n53,g35,g15
n56,g57,g81
n76,g69,g60
n38,g8,g28
n13,g73,g99
n67,g21,g9
n41,g41,g73
n18,g21,g56
n11,g30,g96
n30,g47,g14
n35,g88,g26
n8,g96,g31
n83,g26,g27
n39,g25,g13
n33,g4,g66
n27,g96,g25
n50,g31,g41
n12,g36,g94
n82,g78,g48
n0,g69,g44
n43,g5,g60
n58,g46,g10
n36,g48,g1
n42,g51,g86
n61,g36,g88
n78,g84,g92
n3,g47,g17
n29,g90,g74
n49,g94,g50
n88,g28,g45
n86,g88,g38
n62,g61,g85
n40,g92,g72
n51,g57,g59
n7,g51,g37
n15,g56,g95
n48,g48,g69
n64,g31,g18
n2,g25,g56
