n0,g15,g54
n1,g23,g33
n2,g41,g0
n3,g38,g52
n4,g28,g7
n5,g92,g76
n6,g97,g8
n7,g22,g37
n8,g32,g75
n9,g81,g10
n10,g31,g61
n11,g45,g44
n12,g34,g72
n13,g35,g39
n14,g2,g57
n15,g1,g61
n16,g56,g17
n17,g96,g72
n18,g46,g47
n19,g18,g31
n20,g25,g47
n21,g60,g66
n22,g19,g90
n23,g57,g93
n24,g67,g77
n25,g87,g86
n26,g37,g51
n27,g21,g3
n28,g74,g13
n29,g84,g10
n30,g67,g82
n31,g90,g89
n32,g49,g11
n33,g16,g67
n34,g26,g84
n35,g94,g97
n36,g5,g75
n37,g86,g61
n38,g18,g37
n39,g2,g31
n40,g99,g71
n41,g68,g65
n42,g93,g84
n43,g24,g48
n44,g0,g53
n45,g3,g17
n46,g81,g88
n47,g40,g99
n48,g96,g18
n49,g45,g72
n50,g48,g58
n51,g64,g30
n52,g35,g10
n53,g55,g20
n54,g86,g3
n55,g11,g99
n56,g9,g82
n57,g5,g35
n58,g42,g17
n59,g77,g35
