n70,g32,g42
n65,g10,g20
n6,g0,g91
n35,g42,g27
n4,g56,g13
n32,g16,g85
n72,g63,g85
n74,g19,g93
n26,g98,g52
n21,g26,g83
n60,g64,g60
n20,g58,g3
n73,g92,g15
n51,g11,g62
n69,g49,g71
n71,g64,g31
n28,g53,g2
n77,g53,g87
n14,g6,g31
n45,g98,g65
n39,g1,g41
n5,g70,g33
n23,g89,g77
n24,g94,g97
n54,g76,g18
n16,g36,g49
n17,g94,g3
n18,g55,g31
n63,g15,g48
n9,g20,g17
n25,g16,g9
n30,g83,g76
n31,g79,g53
n10,g31,g88
n43,g22,g53
n68,g77,g86
n34,g80,g41
n8,g39,g48
n53,g94,g59
n55,g94,g38
n38,g98,g58
n33,g59,g72
n62,g60,g71
n11,g58,g40
n27,g80,g66
n50,g30,g59
n44,g90,g11
n12,g38,g65
n67,g80,g9
n75,g80,g69
n0,g75,g84
n22,g28,g13
n58,g2,g63
n36,g6,g37
n42,g3,g84
n61,g64,g52
n3,g68,g61
n29,g77,g56
n47,g16,g30
n49,g81,g54
n52,g99,g9
n59,g18,g81
n57,g87,g39
n66,g8,g65
n37,g65,g31
n13,g18,g20
n40,g67,g90
n19,g66,g8
n46,g11,g57
n7,g69,g88
n15,g84,g59
n48,g63,g90
n41,g14,g3
n76,g26,g14
n64,g8,g82
n56,g88,g7
n2,g19,g61
n1,g19,g79
