n0,g75,g15
n1,g15,g90
n2,g18,g88
n3,g58,g54
n4,g66,g57
n5,g80,g1
n6,g34,g9
n7,g83,g0
n8,g92,g96
n9,g41,g81
n10,g97,g54
n11,g26,g55
n12,g9,g30
n13,g26,g25
n14,g2,g28
n15,g88,g69
n16,g9,g75
n17,g13,g5
n18,g54,g51
n19,g34,g91
n20,g56,g10
n21,g37,g1
n22,g21,g97
n23,g53,g35
n24,g70,g92
n25,g46,g37
n26,g31,g3
n27,g80,g21
n28,g18,g77
n29,g19,g52
n30,g48,g98
n31,g42,g18
n32,g84,g63
n33,g90,g84
n34,g97,g78
n35,g22,g41
n36,g40,g54
n37,g52,g47
n38,g83,g84
n39,g51,g84
n40,g33,g18
n41,g62,g91
n42,g47,g90
n43,g14,g76
n44,g14,g81
n45,g22,g39
n46,g24,g8
n47,g15,g78
n48,g4,g8
n49,g70,g74
n50,g28,g90
n51,g11,g18
n52,g43,g7
n53,g77,g84
n54,g76,g39
n55,g61,g74
n56,g25,g55
n57,g6,g36
n58,g48,g14
n59,g72,g47
n60,g42,g89
n61,g80,g79
n62,g2,g82
n63,g3,g11
n64,g53,g75
n65,g59,g23
n66,g35,g90
n67,g19,g42
n68,g69,g99
n69,g43,g10
n70,g25,g66
n71,g48,g52
n72,g28,g39
n73,g29,g51
n74,g9,g56
n75,g43,g62
n76,g19,g49
n77,g62,g59
n78,g20,g47
n79,g48,g5
n80,g17,g83
n81,g17,g56
n82,g36,g8
n83,g22,g75
n84,g66,g19
n85,g25,g95
n86,g58,g94
n87,g21,g55
n88,g91,g85
n89,g94,g34
n90,g73,g79
n91,g17,g9
n92,g61,g83
n93,g70,g46
n94,g96,g3
n95,g85,g86
n96,g82,g79
n97,g77,g69
n98,g98,g85
n99,g34,g20
