n0,g44,g5
n1,g39,g21
n2,g6,g35
n3,g71,g87
n4,g14,g11
n5,g24,g14
n6,g66,g25
n7,g81,g42
n8,g90,g30
n9,g67,g17
n10,g68,g58
n11,g27,g13
n12,g56,g63
n13,g39,g3
n14,g28,g30
n15,g89,g16
n16,g21,g44
n17,g13,g28
n18,g8,g0
n19,g37,g16
n20,g4,g63
n21,g27,g55
n22,g53,g86
n23,g36,g66
n24,g10,g23
n25,g36,g83
n26,g24,g0
n27,g21,g61
n28,g21,g89
n29,g68,g21
n30,g88,g52
n31,g60,g53
n32,g74,g4
n33,g12,g47
n34,g52,g70
n35,g5,g25
n36,g27,g98
n37,g40,g9
n38,g7,g83
n39,g59,g22
n40,g30,g19
n41,g15,g70
n42,g60,g79
n43,g90,g73
n44,g24,g8
n45,g60,g50
n46,g26,g4
n47,g37,g89
n48,g52,g51
n49,g41,g59
n50,g75,g88
n51,g99,g89
n52,g77,g74
n53,g41,g87
n54,g80,g61
n55,g86,g82
n56,g41,g19
n57,g90,g49
n58,g57,g89
n59,g20,g24
n60,g29,g72
n61,g51,g75
n62,g62,g93
n63,g73,g12
n64,g63,g38
n65,g82,g48
n66,g13,g2
n67,g36,g92
n68,g12,g37
n69,g90,g34
n70,g39,g8
n71,g9,g33
n72,g0,g76
n73,g47,g20
n74,g54,g58
n75,g42,g47
n76,g62,g79
n77,g27,g83
n78,g95,g79
n79,g29,g49
n80,g11,g45
n81,g57,g4
n82,g66,g79
n83,g97,g53
n84,g10,g99
n85,g18,g93
n86,g20,g69
n87,g80,g3
n88,g2,g51
n89,g10,g92
n90,g37,g44
n91,g77,g57
n92,g18,g55
n93,g51,g57
n94,g46,g33
n95,g6,g64
n96,g63,g6
n97,g39,g51
n98,g26,g64
n99,g31,g20
n100,g33,g70
n101,g8,g84
n102,g37,g25
n103,g73,g52
n104,g85,g19
n105,g66,g97
n106,g77,g90
n107,g60,g5
n108,g94,g65
n109,g63,g42
n110,g28,g76
n111,g73,g72
n112,g35,g15
n113,g79,g92
n114,g57,g92
n115,g43,g92
n116,g35,g91
n117,g48,g69
n118,g70,g18
n119,g46,g28
n120,g87,g61
n121,g60,g9
n122,g40,g70
n123,g32,g46
n124,g30,g39
n125,g99,g43
n126,g82,g76
n127,g98,g10
n128,g98,g22
n129,g49,g5
n130,g9,g97
n131,g93,g1
n132,g97,g15
n133,g1,g15
n134,g31,g41
n135,g98,g17
n136,g35,g50
n137,g52,g86
n138,g84,g64
n139,g66,g80
n140,g71,g61
n141,g30,g65
n142,g77,g78
n143,g33,g40
n144,g84,g72
n145,g17,g84
n146,g93,g85
n147,g43,g32
n148,g54,g91
n149,g67,g53
