n70,g27,g53
n65,g66,g42
n6,g50,g60
n35,g2,g27
n4,g16,g93
n32,g42,g76
n72,g35,g86
n74,g77,g48
n26,g33,g40
n21,g92,g60
n60,g79,g42
n20,g23,g81
n73,g11,g49
n51,g28,g11
n69,g98,g14
n71,g53,g60
n28,g41,g54
n14,g92,g31
n45,g65,g56
n39,g2,g50
n5,g56,g67
n23,g52,g1
n24,g87,g24
n54,g30,g58
n16,g14,g78
n17,g28,g86
n18,g43,g7
n63,g84,g0
n9,g20,g28
n25,g6,g63
n30,g79,g32
n31,g70,g28
n10,g54,g86
n43,g44,g49
n68,g79,g1
n34,g90,g68
n8,g45,g52
n53,g18,g60
n55,g4,g2
n38,g25,g23
n33,g5,g39
n62,g95,g92
n11,g95,g74
n27,g6,g32
n50,g72,g57
n44,g23,g52
n12,g39,g66
n67,g67,g64
n75,g43,g59
n0,g90,g5
n22,g69,g42
n58,g9,g82
n36,g26,g6
n42,g33,g92
n61,g96,g67
n3,g0,g12
n29,g28,g48
n47,g39,g82
n49,g55,g72
n52,g10,g41
n59,g77,g17
n57,g62,g54
n66,g67,g29
n37,g78,g80
n13,g18,g11
n40,g93,g66
n19,g49,g93
n46,g64,g76
n7,g87,g69
n15,g43,g49
n48,g44,g23
n41,g43,g62
n64,g80,g73
n56,g40,g90
n2,g72,g63
n1,g12,g84
