n70,g97,g17
n65,g66,g79
n6,g14,g58
n35,g95,g79
n4,g65,g69
n32,g10,g50
n72,g36,g63
n74,g79,g53
n26,g5,g22
n21,g83,g8
n60,g9,g60
n20,g8,g89
n73,g23,g94
n51,g81,g18
n69,g9,g50
n71,g52,g40
n28,g89,g64
n77,g56,g49
n14,g69,g34
n45,g96,g30
n39,g49,g64
n5,g30,g76
n23,g39,g37
n24,g91,g31
n54,g0,g11
n16,g65,g68
n17,g97,g93
n18,g47,g75
n63,g17,g0
n9,g34,g94
n25,g37,g36
n30,g75,g73
n31,g94,g53
n10,g93,g63
n43,g59,g97
n68,g4,g16
n34,g23,g50
n8,g93,g61
n79,g19,g66
n53,g79,g28
n55,g88,g51
n38,g97,g86
n33,g13,g22
n62,g71,g79
n11,g89,g7
n27,g78,g90
n50,g11,g48
n44,g73,g12
n12,g96,g72
n67,g16,g27
n75,g71,g58
n80,g46,g36
n0,g41,g67
n22,g69,g92
n58,g98,g59
n36,g21,g84
n42,g61,g49
n61,g32,g73
n78,g57,g9
n3,g81,g44
n29,g89,g65
n47,g97,g11
n49,g29,g15
n52,g42,g71
n59,g85,g91
n57,g36,g68
n66,g71,g65
n37,g36,g88
n13,g66,g78
n40,g19,g49
n19,g29,g49
n46,g2,g87
n7,g80,g83
n15,g29,g65
n48,g40,g93
n41,g55,g26
n76,g1,g80
n64,g77,g47
n56,g50,g92
n2,g51,g58
n1,g10,g92
