n70,g51,g57
n65,g43,g1
n6,g4,g66
n35,g0,g3
n4,g54,g80
n32,g22,g48
n72,g67,g57
n74,g20,g16
n26,g67,g40
n21,g29,g71
n60,g15,g36
n20,g31,g97
n73,g99,g80
n51,g76,g21
n69,g11,g25
n71,g14,g28
n28,g98,g89
n77,g17,g71
n14,g33,g45
n45,g94,g34
n39,g11,g34
n5,g53,g17
n23,g9,g12
n24,g60,g10
n54,g77,g25
n16,g85,g12
n17,g51,g17
n18,g6,g50
n63,g18,g24
n9,g34,g88
n25,g91,g61
n30,g36,g70
n31,g69,g7
n10,g46,g8
n43,g67,g91
n68,g44,g55
n34,g34,g35
n8,g3,g94
n53,g97,g70
n55,g88,g35
n38,g80,g82
n33,g63,g82
n62,g99,g97
n11,g69,g13
n27,g13,g10
n50,g22,g8
n44,g1,g10
n12,g83,g10
n67,g85,g89
n75,g62,g14
n0,g77,g14
n22,g70,g93
n58,g82,g89
n36,g60,g91
n42,g22,g64
n61,g60,g98
n78,g50,g92
n3,g75,g24
n29,g96,g35
n47,g6,g56
n49,g93,g35
n52,g85,g42
n59,g4,g34
n57,g85,g51
n66,g48,g18
n37,g31,g75
n13,g15,g86
n40,g98,g7
n19,g88,g67
n46,g52,g57
n7,g74,g57
n15,g43,g99
n48,g66,g78
n41,g26,g81
n76,g88,g93
n64,g59,g87
n56,g39,g52
n2,g54,g61
n1,g23,g80
