n70,g1,g77
n65,g96,g47
n6,g30,g9
n35,g8,g30
n4,g12,g85
n32,g86,g62
n72,g78,g82
n74,g96,g51
n26,g84,g1
n21,g55,g23
n60,g34,g49
n20,g35,g94
n73,g19,g64
n51,g97,g12
n69,g63,g0
n71,g75,g73
n28,g76,g16
n77,g61,g70
n14,g13,g39
n45,g83,g23
n39,g61,g24
n5,g33,g41
n23,g93,g68
n24,g82,g40
n54,g5,g29
n16,g26,g19
n17,g42,g93
n18,g11,g20
n63,g51,g88
n9,g63,g51
n25,g73,g5
n30,g16,g22
n31,g30,g80
n10,g26,g86
n43,g34,g63
n68,g72,g45
n34,g75,g88
n8,g99,g86
n53,g67,g52
n55,g98,g55
n38,g11,g81
n33,g77,g93
n62,g68,g59
n11,g68,g56
n27,g63,g3
n50,g77,g8
n44,g12,g71
n12,g98,g59
n67,g38,g99
n75,g15,g26
n0,g40,g39
n22,g64,g62
n58,g62,g18
n36,g79,g96
n42,g45,g41
n61,g53,g83
n78,g51,g2
n3,g44,g56
n29,g34,g36
n47,g45,g93
n49,g50,g23
n52,g69,g99
n59,g56,g67
n57,g5,g2
n66,g16,g2
n37,g22,g84
n13,g46,g63
n40,g0,g38
n19,g89,g43
n46,g93,g79
n7,g23,g6
n15,g68,g82
n48,g86,g66
n41,g9,g71
n76,g55,g31
n64,g92,g61
n56,g13,g32
n2,g45,g11
n1,g46,g80
