n70,g22,g77
n65,g4,g1
n6,g89,g83
n35,g94,g62
n4,g89,g9
n32,g70,g3
n72,g66,g69
n74,g49,g56
n26,g89,g52
n21,g3,g50
n60,g0,g58
n20,g50,g27
n73,g95,g62
n51,g54,g64
n69,g73,g98
n71,g73,g44
n28,g92,g63
n77,g88,g11
n14,g83,g71
n45,g35,g80
n39,g26,g93
n5,g19,g84
n23,g1,g31
n24,g90,g31
n54,g87,g4
n16,g26,g58
n17,g38,g78
n18,g76,g45
n63,g90,g10
n9,g81,g69
n25,g92,g8
n30,g67,g5
n31,g0,g82
n10,g70,g67
n43,g94,g45
n68,g62,g90
n34,g39,g24
n8,g57,g44
n53,g55,g47
n55,g88,g34
n38,g86,g39
n33,g56,g12
n62,g82,g91
n11,g32,g30
n27,g0,g79
n50,g55,g29
n44,g59,g69
n12,g5,g91
n67,g45,g85
n75,g55,g90
n0,g98,g66
n22,g64,g84
n58,g23,g32
n36,g14,g66
n42,g36,g74
n61,g38,g9
n78,g89,g61
n3,g83,g8
n29,g6,g42
n47,g30,g75
n49,g78,g62
n52,g41,g93
n59,g50,g37
n57,g87,g53
n66,g71,g84
n37,g97,g70
n13,g24,g9
n40,g37,g34
n19,g34,g56
n46,g10,g35
n7,g20,g80
n15,g1,g22
n48,g67,g94
n41,g89,g35
n76,g26,g83
n64,g85,g78
n56,g30,g7
n2,g24,g75
n1,g32,g12
