n70,g13,g8
n65,g61,g69
n6,g99,g38
n35,g23,g63
n4,g54,g69
n32,g74,g33
n72,g10,g97
n74,g12,g51
n26,g39,g4
n21,g46,g5
n60,g58,g87
n20,g30,g67
n73,g22,g83
n51,g45,g9
n69,g32,g84
n71,g79,g67
n28,g82,g38
n77,g66,g35
n14,g46,g72
n45,g55,g61
n39,g89,g18
n5,g54,g72
n23,g68,g2
n24,g49,g65
n54,g67,g15
n16,g10,g61
n17,g86,g38
n18,g60,g86
n63,g75,g0
n9,g88,g84
n25,g26,g44
n30,g39,g96
n31,g72,g36
n10,g54,g5
n43,g49,g1
n68,g64,g14
n34,g79,g68
n8,g40,g95
n79,g49,g89
n53,g2,g42
n55,g3,g52
n38,g27,g57
n33,g45,g55
n62,g41,g60
n11,g75,g80
n27,g88,g22
n50,g70,g1
n44,g32,g86
n12,g65,g67
n67,g53,g96
n75,g65,g11
n80,g95,g4
n0,g80,g18
n22,g64,g46
n81,g99,g13
n58,g70,g21
n36,g71,g33
n42,g19,g35
n61,g58,g99
n78,g31,g13
n3,g12,g17
n29,g2,g9
n47,g79,g49
n49,g60,g85
n52,g94,g68
n59,g3,g61
n57,g97,g37
n66,g12,g21
n37,g14,g43
n13,g51,g78
n40,g11,g67
n19,g9,g46
n46,g31,g73
n7,g82,g44
n15,g95,g92
n48,g42,g40
n41,g91,g42
n76,g50,g24
n64,g69,g7
n56,g76,g70
n2,g29,g18
n1,g66,g74
