n70,g18,g62
n65,g91,g61
n6,g83,g66
n35,g21,g76
n4,g69,g65
n32,g99,g68
n72,g62,g36
n74,g85,g22
n26,g75,g78
n21,g32,g56
n60,g83,g26
n20,g12,g4
n73,g30,g94
n51,g93,g54
n69,g26,g10
n71,g71,g6
n28,g44,g95
n77,g61,g70
n14,g76,g60
n45,g84,g31
n39,g13,g47
n5,g66,g35
n23,g14,g50
n24,g55,g28
n54,g8,g17
n16,g61,g86
n17,g74,g63
n18,g24,g15
n63,g52,g34
n9,g70,g46
n25,g52,g75
n30,g39,g29
n31,g24,g50
n10,g73,g75
n43,g94,g99
n68,g20,g5
n34,g87,g27
n8,g77,g34
n79,g38,g47
n53,g53,g95
n55,g50,g64
n38,g16,g25
n33,g53,g27
n62,g16,g8
n11,g54,g74
n27,g42,g38
n50,g3,g40
n44,g56,g37
n12,g4,g45
n67,g94,g7
n75,g5,g29
n0,g43,g82
n22,g47,g91
n58,g4,g15
n36,g23,g57
n42,g96,g78
n61,g55,g80
n78,g89,g35
n3,g95,g46
n29,g80,g44
n47,g20,g49
n49,g5,g25
n52,g91,g77
n59,g67,g14
n57,g73,g4
n66,g66,g38
n37,g52,g38
n13,g29,g54
n40,g53,g3
n19,g94,g73
n46,g52,g22
n7,g37,g75
n15,g34,g42
n48,g38,g12
n41,g86,g92
n76,g63,g32
n64,g54,g95
n56,g79,g84
n2,g84,g23
n1,g43,g92
