n70,g91,g0
n65,g7,g28
n6,g47,g53
n35,g24,g82
n4,g92,g24
n32,g56,g13
n72,g57,g34
n74,g79,g71
n26,g41,g59
n21,g75,g83
n60,g4,g61
n20,g70,g3
n73,g65,g33
n51,g90,g10
n69,g90,g19
n71,g87,g29
n28,g24,g23
n77,g35,g93
n14,g36,g60
n45,g69,g10
n39,g45,g62
n5,g14,g36
n23,g63,g36
n24,g63,g7
n54,g48,g87
n16,g82,g48
n17,g58,g93
n18,g55,g4
n63,g49,g84
n9,g57,g40
n25,g53,g93
n30,g80,g52
n31,g87,g79
n10,g5,g84
n43,g28,g85
n68,g72,g12
n34,g79,g80
n8,g29,g90
n79,g98,g27
n53,g50,g93
n55,g72,g4
n38,g90,g48
n33,g92,g29
n62,g39,g9
n11,g7,g61
n27,g0,g80
n50,g69,g27
n44,g41,g48
n12,g68,g87
n67,g2,g99
n75,g33,g27
n0,g23,g9
n22,g19,g7
n58,g76,g21
n36,g84,g92
n42,g21,g50
n61,g43,g53
n78,g55,g80
n3,g73,g36
n29,g45,g3
n47,g62,g56
n49,g45,g57
n52,g23,g83
n59,g84,g29
n57,g14,g99
n66,g69,g59
n37,g96,g63
n13,g24,g80
n40,g73,g64
n19,g24,g89
n46,g75,g76
n7,g77,g40
n15,g56,g17
n48,g69,g42
n41,g2,g61
n76,g14,g61
n64,g64,g92
n56,g61,g1
n2,g23,g86
n1,g63,g22
