n70,g9,g72
n65,g64,g58
n6,g10,g5
n35,g55,g15
n4,g15,g95
n32,g33,g85
n72,g31,g50
n74,g14,g44
n26,g84,g46
n21,g98,g94
n60,g81,g10
n20,g89,g82
n73,g61,g3
n51,g15,g83
n69,g83,g39
n71,g81,g35
n28,g39,g16
n77,g19,g73
n14,g77,g30
n45,g32,g50
n39,g44,g15
n5,g0,g47
n23,g74,g20
n24,g36,g31
n54,g56,g70
n16,g60,g64
n17,g30,g59
n18,g43,g42
n63,g27,g73
n9,g62,g21
n25,g96,g42
n30,g29,g2
n31,g6,g50
n10,g13,g70
n43,g36,g33
n68,g1,g26
n34,g54,g62
n8,g80,g39
n79,g18,g34
n53,g32,g51
n55,g81,g9
n38,g54,g23
n33,g27,g97
n62,g19,g2
n11,g21,g42
n27,g59,g74
n50,g88,g51
n44,g43,g54
n12,g54,g77
n67,g82,g37
n75,g32,g76
n0,g97,g42
n22,g62,g67
n58,g43,g46
n36,g49,g89
n42,g46,g3
n61,g51,g22
n78,g68,g78
n3,g83,g94
n29,g2,g12
n47,g63,g50
n49,g45,g57
n52,g24,g83
n59,g32,g36
n57,g51,g3
n66,g22,g21
n37,g36,g40
n13,g63,g95
n40,g45,g19
n19,g14,g4
n46,g65,g86
n7,g94,g87
n15,g93,g17
n48,g58,g88
n41,g45,g90
n76,g58,g29
n64,g14,g2
n56,g73,g99
n2,g93,g95
n1,g67,g88
