n70,g68,g9
n65,g79,g89
n6,g1,g51
n35,g71,g99
n4,g11,g89
n32,g67,g39
n72,g93,g76
n26,g53,g58
n21,g34,g28
n60,g15,g96
n20,g27,g64
n73,g99,g1
n51,g61,g41
n69,g30,g52
n71,g83,g23
n28,g30,g76
n14,g54,g53
n45,g7,g31
n39,g57,g69
n5,g18,g46
n23,g40,g50
n24,g85,g91
n54,g15,g51
n16,g32,g40
n17,g98,g67
n18,g33,g50
n63,g48,g80
n9,g5,g59
n25,g63,g51
n30,g29,g36
n31,g20,g17
n10,g39,g35
n43,g73,g38
n68,g80,g53
n34,g78,g12
n8,g39,g27
n53,g7,g64
n55,g90,g45
n38,g82,g33
n33,g92,g43
n62,g54,g19
n11,g98,g28
n27,g90,g33
n50,g84,g7
n44,g20,g7
n12,g42,g88
n67,g89,g3
n0,g63,g73
n22,g72,g79
n58,g62,g83
n36,g86,g96
n42,g6,g93
n61,g29,g68
n3,g18,g13
n29,g22,g72
n47,g37,g66
n49,g62,g17
n52,g50,g15
n59,g79,g82
n57,g39,g68
n66,g66,g35
n37,g29,g86
n13,g87,g24
n40,g85,g99
n19,g76,g10
n46,g56,g13
n7,g52,g84
n15,g70,g5
n48,g62,g94
n41,g26,g47
n64,g38,g13
n56,g88,g38
n2,g56,g85
n1,g62,g37
