n0,g56,g4
n1,g93,g72
n2,g28,g31
n3,g48,g9
n4,g25,g52
n5,g7,g31
n6,g61,g75
n7,g18,g9
n8,g52,g32
n9,g12,g95
n10,g44,g85
n11,g70,g74
n12,g27,g19
n13,g63,g1
n14,g33,g42
n15,g95,g24
n16,g54,g70
n17,g79,g14
n18,g23,g18
n19,g45,g92
n20,g63,g32
n21,g39,g70
n22,g19,g41
n23,g29,g65
n24,g46,g86
n25,g8,g20
n26,g77,g34
n27,g35,g20
n28,g66,g68
n29,g26,g8
n30,g82,g26
n31,g20,g17
n32,g26,g45
n33,g43,g79
n34,g87,g86
n35,g47,g86
n36,g62,g54
n37,g17,g7
n38,g45,g51
n39,g40,g99
n40,g56,g53
n41,g78,g62
n42,g1,g14
n43,g43,g77
n44,g64,g75
n45,g18,g85
n46,g55,g29
n47,g39,g85
n48,g93,g79
n49,g92,g27
n50,g98,g72
n51,g59,g69
n52,g55,g1
n53,g66,g29
n54,g48,g42
n55,g46,g7
n56,g60,g84
n57,g47,g90
n58,g42,g7
n59,g59,g84
n60,g64,g69
n61,g54,g86
n62,g9,g76
n63,g82,g71
n64,g35,g57
n65,g49,g8
n66,g40,g79
n67,g95,g63
n68,g11,g89
n69,g73,g86
n70,g30,g33
n71,g63,g16
n72,g3,g67
n73,g62,g1
n74,g91,g35
n75,g97,g8
n76,g50,g38
n77,g39,g28
n78,g61,g72
n79,g2,g10
n80,g19,g96
n81,g89,g85
n82,g33,g87
n83,g27,g44
n84,g20,g13
n85,g9,g25
n86,g11,g63
n87,g45,g34
n88,g34,g48
n89,g58,g39
n90,g34,g91
n91,g2,g37
n92,g38,g29
n93,g36,g43
n94,g42,g61
n95,g75,g12
n96,g91,g25
n97,g56,g74
n98,g5,g58
n99,g65,g4
n100,g97,g66
n101,g32,g64
n102,g14,g11
n103,g2,g98
n104,g9,g3
n105,g49,g87
n106,g30,g54
n107,g76,g25
n108,g87,g91
n109,g44,g73
n110,g39,g66
n111,g76,g67
n112,g84,g62
n113,g66,g88
n114,g73,g75
n115,g78,g4
n116,g50,g94
n117,g62,g48
n118,g74,g41
n119,g48,g83
n120,g13,g14
n121,g6,g68
n122,g57,g31
n123,g97,g4
n124,g3,g46
n125,g88,g56
n126,g74,g89
n127,g51,g12
n128,g94,g55
n129,g50,g88
n130,g76,g35
n131,g6,g73
n132,g0,g21
n133,g0,g49
n134,g16,g0
n135,g2,g0
n136,g35,g17
n137,g46,g10
n138,g12,g64
n139,g76,g13
n140,g92,g77
n141,g49,g60
n142,g36,g40
n143,g16,g87
n144,g5,g1
n145,g2,g45
n146,g53,g10
n147,g68,g50
n148,g3,g34
n149,g93,g61
n150,g79,g89
n151,g37,g40
n152,g27,g30
n153,g43,g98
n154,g30,g58
n155,g46,g5
n156,g15,g97
n157,g65,g24
n158,g68,g98
n159,g72,g7
n160,g81,g28
n161,g58,g38
n162,g28,g52
n163,g77,g59
n164,g65,g61
n165,g6,g71
n166,g59,g88
n167,g16,g27
n168,g12,g41
n169,g16,g49
