n70,g1,g69
n65,g48,g53
n6,g31,g51
n35,g65,g89
n4,g82,g79
n32,g67,g93
n72,g83,g94
n74,g4,g2
n26,g21,g95
n21,g20,g68
n60,g93,g54
n20,g46,g94
n73,g95,g92
n51,g73,g44
n69,g6,g62
n71,g6,g7
n28,g83,g91
n77,g48,g29
n14,g74,g82
n45,g96,g87
n39,g65,g4
n5,g14,g76
n23,g62,g92
n24,g72,g45
n54,g4,g13
n16,g6,g12
n17,g86,g83
n18,g74,g22
n63,g96,g60
n9,g65,g47
n25,g96,g75
n30,g41,g64
n31,g61,g63
n10,g71,g34
n43,g3,g40
n68,g37,g79
n34,g53,g57
n8,g52,g91
n53,g43,g76
n55,g37,g9
n38,g17,g1
n33,g86,g82
n62,g70,g29
n11,g36,g84
n27,g99,g85
n50,g37,g13
n44,g31,g24
n12,g56,g12
n67,g98,g32
n75,g96,g67
n0,g12,g91
n22,g18,g8
n58,g14,g79
n36,g51,g93
n42,g44,g80
n61,g37,g87
n3,g27,g6
n29,g0,g28
n47,g72,g74
n49,g65,g94
n52,g67,g83
n59,g4,g26
n57,g27,g87
n66,g24,g79
n37,g4,g87
n13,g37,g35
n40,g63,g68
n19,g46,g13
n46,g85,g88
n7,g75,g88
n15,g24,g75
n48,g87,g56
n41,g20,g44
n76,g97,g24
n64,g53,g0
n56,g44,g94
n2,g17,g76
n1,g21,g96
