n70,g93,g68
n65,g94,g35
n6,g91,g82
n35,g2,g56
n4,g0,g3
n32,g25,g49
n72,g31,g30
n74,g97,g61
n26,g1,g74
n21,g35,g13
n60,g14,g93
n20,g35,g57
n73,g65,g10
n51,g79,g16
n69,g1,g44
n71,g58,g32
n28,g58,g81
n77,g67,g29
n14,g32,g83
n45,g32,g4
n39,g92,g3
n5,g65,g75
n23,g45,g6
n24,g23,g89
n54,g51,g6
n16,g97,g17
n17,g64,g85
n18,g18,g66
n63,g57,g93
n9,g96,g32
n25,g87,g84
n30,g45,g52
n31,g41,g28
n10,g40,g26
n43,g66,g32
n68,g38,g0
n34,g24,g66
n8,g92,g97
n53,g82,g23
n55,g6,g69
n38,g20,g5
n33,g86,g0
n62,g14,g98
n11,g26,g44
n27,g79,g91
n50,g14,g15
n44,g4,g33
n12,g45,g14
n67,g92,g1
n75,g69,g2
n0,g76,g40
n22,g1,g75
n58,g48,g50
n36,g22,g70
n42,g38,g8
n61,g55,g18
n3,g59,g84
n29,g11,g22
n47,g95,g96
n49,g49,g23
n52,g83,g8
n59,g62,g8
n57,g90,g27
n66,g4,g90
n37,g63,g85
n13,g80,g54
n40,g41,g9
n19,g86,g7
n46,g97,g11
n7,g42,g25
n15,g18,g15
n48,g90,g88
n41,g23,g96
n76,g3,g7
n64,g74,g76
n56,g40,g42
n2,g40,g59
n1,g24,g42
