n70,g61,g25
n65,g67,g65
n6,g19,g94
n35,g79,g89
n4,g36,g90
n32,g29,g32
n72,g15,g17
n74,g0,g95
n26,g98,g16
n21,g70,g60
n60,g53,g92
n20,g29,g72
n73,g42,g34
n51,g7,g57
n69,g93,g47
n71,g16,g71
n28,g64,g60
n77,g86,g27
n14,g12,g22
n45,g57,g99
n39,g3,g97
n5,g10,g74
n23,g37,g45
n24,g29,g23
n54,g14,g1
n16,g81,g53
n17,g53,g76
n18,g85,g26
n63,g72,g86
n9,g72,g19
n25,g80,g10
n30,g29,g87
n31,g11,g52
n10,g63,g73
n43,g82,g12
n68,g17,g22
n34,g94,g53
n8,g0,g79
n53,g17,g7
n55,g63,g39
n38,g80,g73
n33,g16,g6
n62,g60,g19
n11,g92,g24
n27,g82,g92
n50,g16,g64
n44,g88,g86
n12,g85,g46
n67,g20,g97
n75,g76,g64
n0,g56,g3
n22,g4,g99
n58,g98,g76
n36,g22,g93
n42,g11,g61
n61,g78,g37
n78,g51,g75
n3,g48,g0
n29,g10,g77
n47,g95,g77
n49,g41,g99
n52,g99,g1
n59,g8,g2
n57,g51,g66
n66,g39,g15
n37,g66,g14
n13,g15,g47
n40,g75,g66
n19,g64,g15
n46,g53,g39
n7,g23,g49
n15,g23,g34
n48,g48,g88
n41,g26,g71
n76,g69,g5
n64,g6,g51
n56,g4,g69
n2,g58,g12
n1,g87,g42
