n70,g4,g95
n65,g61,g19
n6,g33,g79
n35,g59,g2
n4,g1,g67
n32,g32,g82
n72,g16,g79
n74,g88,g84
n26,g74,g43
n21,g23,g71
n60,g77,g57
n20,g3,g30
n73,g65,g40
n51,g21,g24
n69,g23,g96
n71,g15,g88
n28,g20,g23
n77,g74,g78
n14,g56,g3
n45,g38,g71
n39,g13,g35
n5,g87,g15
n23,g36,g93
n24,g18,g85
n54,g91,g40
n16,g12,g24
n17,g86,g62
n18,g83,g35
n63,g52,g98
n9,g30,g33
n25,g36,g98
n30,g20,g8
n31,g66,g6
n10,g26,g70
n43,g62,g27
n68,g80,g61
n34,g53,g29
n8,g98,g63
n53,g85,g52
n55,g21,g99
n38,g46,g24
n33,g13,g29
n62,g56,g29
n11,g80,g83
n27,g31,g17
n50,g73,g65
n44,g10,g11
n12,g37,g65
n67,g32,g79
n75,g53,g16
n0,g89,g90
n22,g93,g72
n58,g57,g82
n36,g50,g69
n42,g26,g62
n61,g88,g9
n78,g13,g19
n3,g1,g46
n29,g72,g15
n47,g67,g92
n49,g13,g16
n52,g99,g98
n59,g0,g99
n57,g2,g52
n66,g92,g73
n37,g97,g11
n13,g42,g94
n40,g64,g9
n19,g29,g15
n46,g5,g76
n7,g18,g36
n15,g39,g14
n48,g79,g48
n41,g12,g80
n76,g95,g37
n64,g21,g54
n56,g78,g32
n2,g45,g69
n1,g67,g60
