n70,g35,g10
n65,g24,g35
n6,g96,g34
n35,g21,g16
n4,g23,g58
n32,g23,g75
n72,g95,g3
n74,g79,g13
n26,g40,g85
n21,g89,g66
n60,g2,g80
n20,g62,g99
n73,g1,g90
n51,g48,g33
n69,g36,g51
n71,g57,g96
n28,g89,g43
n77,g19,g97
n14,g86,g39
n45,g71,g95
n39,g95,g37
n5,g1,g65
n23,g62,g13
n24,g63,g42
n54,g8,g39
n16,g66,g68
n17,g5,g24
n18,g58,g34
n63,g64,g23
n9,g30,g96
n25,g7,g2
n30,g51,g22
n31,g18,g72
n10,g84,g34
n43,g74,g75
n68,g90,g98
n34,g27,g84
n8,g11,g81
n53,g44,g5
n55,g1,g87
n38,g10,g79
n33,g98,g87
n62,g53,g16
n11,g50,g6
n27,g60,g41
n50,g90,g60
n44,g13,g20
n12,g46,g80
n67,g13,g86
n75,g91,g12
n0,g73,g11
n22,g71,g50
n58,g63,g58
n36,g70,g18
n42,g16,g38
n61,g60,g87
n78,g80,g61
n3,g71,g17
n29,g29,g34
n47,g92,g37
n49,g30,g20
n52,g20,g4
n59,g6,g94
n57,g25,g20
n66,g65,g18
n37,g59,g19
n13,g63,g78
n40,g80,g40
n19,g13,g84
n46,g56,g20
n7,g52,g98
n15,g52,g27
n48,g67,g1
n41,g24,g74
n76,g75,g57
n64,g59,g32
n56,g54,g44
n2,g14,g66
n1,g40,g19
