n70,g25,g83
n65,g89,g92
n6,g69,g22
n35,g18,g27
n4,g34,g41
n32,g71,g91
n72,g92,g99
n83,g88,g23
n74,g49,g92
n26,g44,g27
n21,g88,g75
n60,g77,g3
n20,g64,g81
n73,g51,g80
n51,g63,g22
n69,g73,g80
n71,g67,g66
n28,g37,g17
n77,g40,g55
n14,g89,g56
n45,g39,g0
n39,g33,g72
n5,g57,g5
n23,g2,g19
n24,g20,g5
n54,g7,g66
n16,g62,g64
n82,g16,g92
n17,g69,g47
n18,g97,g24
n63,g1,g96
n9,g37,g62
n25,g30,g69
n30,g14,g0
n31,g56,g48
n10,g35,g63
n43,g69,g51
n68,g11,g66
n34,g23,g24
n8,g46,g85
n79,g50,g55
n53,g73,g94
n55,g26,g82
n38,g72,g59
n33,g29,g76
n62,g23,g18
n11,g4,g59
n27,g19,g74
n50,g16,g96
n44,g50,g35
n12,g11,g69
n67,g1,g88
n75,g77,g90
n80,g26,g99
n0,g78,g56
n22,g99,g30
n81,g62,g96
n58,g2,g82
n36,g76,g59
n42,g23,g17
n61,g0,g32
n78,g40,g58
n3,g34,g27
n29,g8,g60
n47,g51,g94
n49,g96,g82
n52,g57,g78
n59,g82,g20
n57,g42,g79
n66,g78,g82
n37,g14,g79
n13,g88,g34
n40,g39,g93
n19,g38,g4
n46,g86,g45
n7,g74,g93
n15,g18,g33
n48,g66,g71
n41,g41,g96
n76,g19,g54
n64,g53,g44
n56,g23,g71
n2,g84,g3
n1,g84,g6
