n0,g35,g68
n1,g20,g10
n2,g12,g27
n3,g57,g77
n4,g61,g60
n5,g98,g80
n6,g62,g9
n7,g31,g3
n8,g81,g39
n9,g81,g69
n10,g23,g13
n11,g15,g98
n12,g93,g16
n13,g32,g99
n14,g82,g72
n15,g90,g88
n16,g80,g83
n17,g84,g20
n18,g17,g41
n19,g97,g81
n20,g39,g69
n21,g26,g73
n22,g25,g34
n23,g19,g36
n24,g44,g26
n25,g57,g56
n26,g5,g97
n27,g55,g38
n28,g29,g72
n29,g31,g48
n30,g55,g98
n31,g39,g22
n32,g56,g53
n33,g84,g45
n34,g96,g44
n35,g60,g64
n36,g65,g12
n37,g33,g98
n38,g95,g83
n39,g61,g42
n40,g94,g27
n41,g10,g69
n42,g13,g51
n43,g4,g37
n44,g32,g85
n45,g44,g32
n46,g77,g95
n47,g40,g11
n48,g47,g97
n49,g96,g9
