n0,g57,g66
n1,g26,g18
n2,g73,g57
n3,g30,g63
n4,g1,g55
n5,g18,g87
n6,g79,g90
n7,g64,g46
n8,g90,g87
n9,g17,g51
n10,g11,g7
n11,g70,g98
n12,g41,g20
n13,g39,g89
n14,g80,g64
n15,g83,g50
n16,g6,g65
n17,g33,g29
n18,g27,g12
n19,g28,g94
n20,g13,g2
n21,g74,g81
n22,g72,g58
n23,g31,g79
n24,g96,g56
n25,g53,g92
n26,g34,g9
n27,g17,g91
n28,g98,g79
n29,g39,g83
n30,g86,g54
n31,g70,g89
n32,g17,g55
n33,g86,g73
n34,g78,g64
n35,g41,g75
n36,g94,g27
n37,g50,g42
n38,g12,g3
n39,g53,g90
n40,g14,g47
n41,g74,g77
n42,g98,g90
n43,g11,g8
n44,g10,g47
n45,g20,g86
n46,g20,g44
n47,g20,g12
n48,g71,g6
n49,g35,g68
