n70,g93,g96
n65,g26,g97
n6,g12,g0
n35,g32,g72
n4,g12,g36
n32,g33,g18
n72,g57,g74
n83,g58,g14
n74,g71,g70
n26,g12,g34
n21,g22,g16
n60,g21,g28
n20,g75,g61
n73,g13,g34
n51,g51,g67
n69,g63,g34
n71,g31,g5
n28,g73,g28
n77,g67,g84
n14,g56,g3
n45,g32,g14
n39,g78,g67
n5,g38,g40
n23,g22,g61
n24,g32,g96
n54,g3,g93
n16,g91,g61
n82,g29,g81
n17,g55,g60
n18,g51,g25
n63,g55,g53
n9,g24,g33
n25,g54,g68
n30,g26,g48
n31,g71,g48
n10,g44,g21
n43,g98,g0
n68,g46,g93
n34,g80,g21
n8,g33,g75
n79,g78,g44
n53,g67,g17
n55,g43,g29
n38,g70,g8
n33,g0,g39
n62,g98,g16
n11,g66,g61
n27,g53,g79
n50,g63,g5
n44,g95,g92
n12,g78,g33
n67,g48,g94
n75,g41,g64
n80,g50,g6
n0,g97,g95
n22,g1,g15
n81,g3,g12
n58,g44,g50
n36,g75,g19
n42,g92,g35
n61,g39,g16
n78,g93,g75
n3,g19,g25
n29,g22,g44
n47,g90,g37
n49,g65,g62
n52,g7,g69
n59,g65,g40
n57,g6,g37
n66,g98,g60
n37,g38,g11
n13,g18,g28
n40,g42,g10
n19,g36,g23
n46,g68,g29
n7,g32,g58
n15,g61,g40
n48,g0,g95
n41,g48,g51
n76,g30,g43
n64,g31,g18
n56,g16,g34
n2,g94,g25
n1,g34,g55
