n70,g6,g73
n65,g26,g44
n6,g93,g42
n35,g50,g18
n4,g91,g28
n32,g42,g1
n72,g61,g17
n83,g34,g2
n74,g9,g18
n84,g70,g49
n26,g52,g60
n21,g70,g4
n60,g7,g83
n20,g83,g75
n73,g69,g82
n51,g63,g82
n69,g91,g32
n71,g33,g48
n28,g23,g31
n77,g58,g33
n14,g78,g59
n45,g87,g95
n39,g86,g52
n5,g82,g79
n23,g58,g42
n24,g56,g37
n54,g68,g80
n16,g94,g84
n82,g32,g40
n17,g37,g79
n18,g56,g8
n63,g7,g41
n9,g17,g12
n25,g71,g54
n30,g85,g95
n31,g30,g45
n10,g10,g24
n43,g5,g24
n68,g57,g19
n34,g43,g31
n8,g25,g26
n79,g35,g51
n53,g46,g54
n55,g94,g58
n38,g40,g19
n33,g79,g29
n62,g74,g69
n11,g59,g99
n27,g61,g94
n50,g57,g80
n44,g16,g27
n12,g73,g41
n67,g15,g5
n75,g37,g10
n80,g10,g39
n0,g21,g76
n22,g99,g30
n81,g89,g77
n58,g38,g51
n36,g43,g5
n42,g1,g18
n61,g66,g26
n78,g12,g46
n3,g1,g30
n29,g81,g90
n47,g24,g50
n49,g24,g70
n52,g67,g14
n59,g10,g9
n57,g55,g78
n66,g78,g32
n37,g46,g3
n13,g71,g80
n40,g74,g96
n19,g16,g2
n46,g85,g66
n7,g8,g59
n15,g22,g5
n48,g84,g75
n41,g28,g80
n76,g12,g80
n64,g47,g49
n56,g21,g35
n2,g64,g14
n1,g22,g94
