n70,g87,g8
n65,g86,g77
n6,g79,g84
n35,g21,g80
n4,g96,g26
n32,g52,g42
n72,g36,g40
n83,g53,g60
n74,g9,g45
n84,g26,g20
n26,g50,g75
n21,g46,g28
n60,g3,g13
n20,g41,g48
n73,g95,g40
n51,g23,g89
n69,g63,g27
n71,g45,g11
n28,g1,g56
n77,g81,g35
n14,g36,g47
n45,g94,g54
n39,g60,g56
n5,g91,g6
n23,g95,g78
n24,g71,g39
n54,g77,g66
n16,g74,g51
n82,g3,g91
n17,g5,g91
n18,g29,g81
n63,g98,g54
n9,g76,g7
n25,g6,g13
n30,g30,g44
n31,g6,g86
n10,g95,g61
n43,g44,g43
n68,g0,g32
n34,g50,g93
n8,g32,g56
n79,g40,g55
n53,g59,g65
n55,g37,g39
n38,g92,g5
n33,g96,g91
n62,g49,g69
n11,g38,g74
n27,g98,g18
n50,g66,g87
n44,g69,g55
n12,g36,g20
n67,g86,g88
n75,g2,g39
n80,g92,g46
n0,g52,g23
n22,g85,g81
n81,g67,g76
n58,g30,g64
n36,g8,g76
n42,g13,g70
n61,g95,g49
n78,g20,g13
n3,g90,g61
n29,g41,g79
n47,g4,g29
n49,g90,g52
n52,g5,g31
n59,g23,g96
n57,g27,g90
n66,g55,g93
n37,g99,g42
n13,g19,g18
n40,g30,g25
n19,g92,g95
n46,g58,g98
n7,g73,g0
n15,g29,g15
n48,g98,g92
n41,g2,g55
n76,g9,g46
n64,g60,g50
n56,g54,g34
n2,g13,g73
n1,g80,g29
