n70,g86,g67
n6,g74,g86
n4,g63,g15
n22,g23,g38
n21,g15,g83
n60,g28,g23
n79,g14,g32
n74,g58,g90
n69,g2,g41
n28,g43,g57
n14,g30,g75
n45,g80,g5
n5,g6,g14
n23,g68,g4
n24,g21,g6
n17,g79,g49
n54,g26,g1
n77,g58,g9
n63,g43,g35
n9,g28,g92
n25,g76,g53
n10,g44,g32
n68,g59,g61
n34,g39,g11
n72,g1,g38
n73,g35,g25
n55,g28,g66
n44,g41,g90
n16,g66,g33
n80,g50,g45
n81,g25,g40
n75,g55,g26
n66,g70,g93
n47,g31,g53
n52,g53,g82
n59,g98,g0
n57,g42,g10
n71,g49,g63
n37,g76,g18
n31,g22,g77
n19,g64,g30
n46,g59,g92
n65,g94,g12
n85,g18,g36
n1,g10,g26
n84,g99,g66
n32,g15,g99
n26,g52,g22
n20,g85,g60
n53,g43,g85
n56,g95,g66
n76,g25,g50
n38,g75,g41
n13,g29,g38
n67,g94,g30
n41,g77,g27
n18,g42,g78
n11,g60,g2
n30,g16,g86
n35,g6,g73
n8,g91,g84
n83,g14,g90
n39,g73,g51
n33,g11,g4
n27,g99,g23
n50,g24,g11
n12,g62,g58
n82,g88,g72
n0,g72,g30
n43,g3,g97
n58,g74,g2
n36,g32,g69
n42,g37,g40
n61,g67,g82
n78,g0,g64
n3,g77,g33
n29,g5,g69
n49,g62,g60
n62,g70,g20
n40,g21,g7
n51,g31,g19
n7,g1,g66
n15,g3,g38
n48,g74,g13
n64,g79,g18
n2,g74,g17
