n70,g97,g1
n65,g3,g6
n6,g14,g6
n35,g19,g90
n4,g98,g75
n32,g68,g97
n72,g56,g5
n83,g20,g76
n74,g72,g51
n84,g8,g10
n26,g14,g31
n21,g39,g42
n60,g50,g30
n20,g11,g25
n73,g15,g62
n51,g0,g77
n69,g33,g69
n71,g0,g94
n28,g71,g58
n77,g92,g88
n14,g67,g56
n45,g85,g16
n39,g29,g88
n5,g18,g27
n23,g90,g83
n24,g65,g62
n54,g48,g80
n16,g7,g19
n82,g45,g97
n17,g61,g36
n18,g55,g57
n63,g84,g68
n9,g46,g78
n25,g78,g4
n30,g43,g55
n31,g10,g93
n10,g67,g17
n43,g82,g64
n68,g5,g73
n34,g56,g39
n8,g56,g31
n79,g17,g54
n53,g1,g93
n55,g31,g55
n38,g25,g90
n33,g18,g58
n62,g32,g54
n11,g11,g23
n27,g65,g91
n50,g47,g61
n44,g86,g46
n12,g73,g11
n67,g42,g58
n75,g74,g22
n80,g75,g38
n0,g74,g37
n22,g32,g19
n81,g23,g27
n58,g99,g65
n36,g59,g53
n42,g59,g98
n61,g44,g7
n78,g87,g16
n3,g35,g42
n29,g46,g19
n47,g55,g7
n49,g10,g33
n52,g81,g50
n59,g76,g6
n57,g29,g32
n66,g61,g25
n37,g96,g15
n13,g5,g52
n40,g6,g42
n19,g1,g83
n46,g37,g67
n7,g79,g6
n15,g4,g51
n48,g96,g49
n41,g82,g32
n76,g5,g63
n64,g71,g10
n56,g51,g18
n2,g46,g26
n1,g42,g44
