n70,g59,g23
n65,g60,g51
n6,g88,g42
n35,g12,g45
n4,g15,g32
n32,g34,g70
n72,g26,g3
n74,g25,g73
n26,g28,g22
n21,g0,g20
n60,g4,g79
n20,g40,g55
n73,g48,g11
n51,g0,g24
n69,g10,g53
n71,g70,g47
n28,g8,g58
n77,g21,g0
n14,g27,g42
n45,g24,g72
n39,g24,g68
n5,g2,g37
n23,g84,g36
n24,g46,g75
n54,g55,g88
n16,g63,g87
n82,g12,g16
n17,g77,g27
n18,g36,g92
n63,g52,g86
n9,g93,g62
n25,g27,g94
n30,g3,g55
n31,g67,g85
n10,g76,g97
n43,g7,g79
n68,g32,g28
n34,g8,g18
n8,g98,g15
n79,g10,g8
n53,g36,g12
n55,g8,g12
n38,g97,g19
n33,g42,g76
n62,g51,g59
n11,g36,g46
n27,g78,g39
n50,g14,g57
n44,g52,g50
n12,g90,g63
n67,g67,g14
n75,g91,g19
n80,g23,g94
n0,g83,g14
n22,g67,g21
n81,g16,g21
n58,g41,g80
n36,g93,g78
n42,g15,g81
n61,g56,g40
n78,g51,g67
n3,g88,g58
n29,g17,g76
n47,g80,g4
n49,g57,g36
n52,g6,g71
n59,g31,g60
n57,g80,g88
n66,g68,g75
n37,g16,g83
n13,g57,g42
n40,g61,g53
n19,g32,g90
n46,g23,g26
n7,g64,g89
n15,g25,g67
n48,g92,g59
n41,g33,g84
n76,g37,g48
n64,g58,g68
n56,g42,g71
n2,g82,g29
n1,g84,g82
