n0,g34,g26
n1,g12,g8
n2,g77,g7
n3,g75,g4
n4,g27,g10
n5,g88,g2
n6,g86,g6
n7,g50,g48
n8,g54,g9
n9,g26,g67
n10,g33,g61
n11,g36,g91
n12,g14,g95
n13,g50,g56
n14,g26,g88
n15,g65,g59
n16,g27,g74
n17,g22,g35
n18,g97,g95
n19,g90,g67
n20,g86,g75
n21,g17,g90
n22,g75,g38
n23,g40,g91
n24,g84,g49
n25,g41,g95
n26,g57,g64
n27,g20,g51
n28,g69,g4
n29,g71,g14
n30,g26,g14
n31,g14,g76
n32,g76,g60
n33,g23,g5
n34,g12,g54
n35,g56,g10
n36,g37,g72
n37,g38,g90
n38,g97,g90
n39,g44,g64
n40,g47,g49
n41,g86,g4
n42,g54,g81
n43,g21,g95
n44,g7,g72
n45,g13,g34
n46,g73,g55
n47,g55,g91
n48,g38,g23
n49,g75,g96
n50,g17,g22
n51,g84,g27
n52,g36,g49
n53,g11,g39
n54,g75,g7
n55,g94,g28
n56,g99,g42
n57,g16,g88
n58,g42,g96
n59,g76,g12
n60,g63,g6
n61,g37,g4
n62,g79,g10
n63,g86,g88
n64,g91,g39
n65,g18,g83
n66,g51,g53
n67,g68,g67
n68,g82,g43
n69,g79,g92
