n70,g83,g75
n65,g79,g55
n6,g3,g26
n35,g63,g78
n4,g61,g76
n32,g39,g94
n72,g48,g39
n83,g92,g93
n74,g69,g37
n26,g16,g1
n21,g13,g17
n60,g51,g25
n20,g19,g10
n73,g72,g27
n51,g89,g21
n69,g26,g91
n71,g93,g91
n28,g0,g97
n77,g94,g85
n14,g24,g76
n45,g89,g47
n39,g99,g31
n5,g12,g72
n23,g79,g83
n24,g69,g68
n54,g94,g14
n16,g39,g86
n82,g51,g45
n17,g36,g87
n18,g56,g43
n63,g18,g53
n9,g49,g68
n25,g78,g95
n30,g66,g2
n31,g25,g15
n10,g67,g42
n43,g7,g82
n68,g44,g0
n34,g82,g12
n8,g4,g9
n79,g59,g73
n53,g52,g90
n55,g92,g42
n38,g62,g69
n33,g98,g85
n62,g96,g37
n11,g74,g14
n27,g23,g5
n50,g56,g57
n44,g81,g56
n12,g84,g44
n67,g53,g41
n75,g29,g47
n80,g50,g98
n0,g8,g20
n22,g72,g7
n81,g1,g77
n58,g35,g1
n36,g45,g56
n42,g75,g20
n61,g88,g61
n78,g58,g53
n3,g23,g47
n29,g78,g33
n47,g56,g85
n49,g23,g64
n52,g11,g42
n59,g25,g61
n57,g74,g11
n66,g22,g72
n37,g85,g17
n13,g51,g8
n40,g88,g9
n19,g52,g53
n46,g36,g40
n7,g50,g9
n15,g18,g26
n48,g81,g57
n41,g69,g47
n76,g18,g44
n64,g33,g22
n56,g88,g38
n2,g51,g39
n1,g74,g88
