n70,g10,g5
n65,g61,g20
n6,g86,g13
n35,g79,g90
n4,g52,g78
n32,g71,g12
n72,g62,g33
n74,g44,g71
n26,g86,g21
n21,g54,g56
n60,g69,g23
n20,g65,g67
n73,g29,g82
n51,g73,g70
n69,g71,g17
n71,g2,g46
n28,g30,g72
n77,g39,g85
n14,g53,g20
n45,g9,g73
n39,g11,g26
n5,g51,g94
n23,g40,g65
n24,g91,g26
n54,g99,g68
n16,g93,g9
n17,g88,g19
n18,g84,g41
n63,g59,g19
n9,g21,g62
n25,g89,g25
n30,g73,g96
n31,g50,g81
n10,g88,g27
n43,g26,g84
n68,g72,g79
n34,g16,g1
n8,g14,g90
n79,g0,g46
n53,g50,g56
n55,g66,g91
n38,g15,g13
n33,g69,g40
n62,g42,g99
n11,g65,g36
n27,g34,g76
n50,g54,g88
n44,g62,g49
n12,g1,g81
n67,g79,g98
n75,g33,g39
n80,g69,g53
n0,g55,g18
n22,g36,g14
n81,g96,g86
n58,g8,g90
n36,g69,g41
n42,g73,g50
n61,g71,g63
n78,g0,g8
n3,g15,g73
n29,g26,g22
n47,g55,g59
n49,g67,g44
n52,g75,g61
n59,g22,g1
n57,g96,g52
n66,g4,g61
n37,g50,g51
n13,g40,g20
n40,g82,g70
n19,g49,g45
n46,g35,g83
n7,g36,g41
n15,g67,g18
n48,g87,g31
n41,g77,g63
n76,g47,g63
n64,g54,g11
n56,g29,g35
n2,g67,g39
n1,g70,g83
