n70,g96,g48
n6,g56,g65
n4,g94,g75
n22,g32,g67
n21,g38,g84
n60,g73,g90
n79,g73,g15
n74,g31,g26
n69,g5,g20
n28,g75,g3
n14,g48,g30
n45,g18,g86
n5,g60,g72
n23,g7,g93
n24,g75,g14
n17,g32,g2
n54,g15,g19
n77,g10,g29
n63,g43,g31
n9,g89,g74
n25,g26,g2
n10,g68,g62
n68,g49,g85
n34,g49,g60
n72,g3,g92
n73,g37,g5
n55,g79,g96
n44,g25,g69
n16,g27,g31
n80,g2,g99
n81,g63,g34
n75,g4,g56
n66,g66,g62
n47,g81,g18
n52,g22,g95
n59,g39,g77
n57,g26,g33
n71,g69,g2
n37,g18,g93
n31,g49,g37
n19,g51,g97
n46,g88,g45
n65,g22,g71
n85,g67,g36
n1,g33,g90
n84,g66,g67
n32,g88,g73
n26,g39,g65
n20,g28,g69
n53,g91,g37
n56,g18,g67
n76,g47,g17
n38,g51,g63
n13,g35,g19
n67,g84,g49
n41,g76,g4
n18,g78,g57
n11,g40,g32
n30,g52,g59
n35,g38,g90
n8,g43,g36
n83,g68,g17
n39,g83,g45
n33,g24,g46
n27,g34,g68
n50,g92,g93
n12,g11,g45
n82,g36,g37
n0,g53,g71
n43,g9,g5
n58,g75,g11
n36,g65,g23
n42,g90,g52
n61,g47,g87
n78,g92,g6
n3,g92,g94
n29,g9,g78
n49,g1,g93
n86,g13,g82
n62,g38,g77
n40,g59,g21
n51,g57,g81
n7,g27,g45
n15,g26,g34
n48,g44,g35
n64,g41,g11
n2,g55,g32
