n70,g67,g56
n6,g96,g59
n4,g74,g51
n22,g6,g96
n21,g29,g86
n60,g86,g88
n79,g27,g57
n74,g96,g1
n69,g35,g42
n28,g39,g58
n14,g21,g23
n45,g59,g32
n5,g25,g36
n23,g66,g0
n24,g53,g13
n17,g34,g53
n54,g97,g37
n77,g7,g63
n63,g46,g12
n9,g11,g36
n25,g98,g38
n10,g20,g48
n68,g87,g7
n34,g20,g40
n72,g97,g71
n73,g41,g34
n55,g52,g38
n44,g21,g99
n16,g87,g80
n80,g80,g10
n81,g27,g61
n75,g97,g49
n66,g22,g16
n47,g2,g38
n52,g23,g57
n59,g3,g32
n57,g19,g48
n71,g65,g73
n37,g63,g94
n31,g80,g89
n19,g95,g69
n46,g72,g79
n65,g23,g46
n85,g24,g62
n1,g75,g2
n84,g27,g64
n32,g18,g66
n26,g23,g6
n20,g21,g1
n53,g66,g89
n56,g99,g74
n76,g65,g75
n38,g85,g41
n13,g56,g52
n67,g97,g14
n41,g92,g85
n18,g12,g92
n11,g78,g66
n30,g64,g87
n35,g0,g82
n8,g35,g29
n83,g12,g45
n39,g26,g40
n33,g76,g84
n27,g40,g42
n50,g61,g79
n12,g65,g83
n82,g29,g25
n0,g95,g60
n43,g88,g91
n58,g43,g67
n36,g39,g86
n42,g16,g65
n61,g16,g97
n78,g95,g75
n3,g7,g38
n29,g90,g75
n49,g80,g11
n86,g26,g90
n62,g72,g17
n40,g30,g60
n51,g42,g27
n7,g63,g89
n15,g11,g68
n48,g24,g78
n64,g1,g42
n2,g86,g36
