n0,g87,g57
n1,g33,g43
n2,g57,g8
n3,g63,g23
n4,g93,g64
n5,g19,g75
n6,g61,g46
n7,g75,g85
n8,g42,g26
n9,g30,g34
n10,g91,g2
n11,g27,g91
n12,g58,g73
n13,g42,g81
n14,g18,g42
n15,g24,g21
n16,g79,g4
n17,g65,g55
n18,g40,g9
n19,g12,g10
n20,g60,g63
n21,g88,g34
n22,g55,g24
n23,g2,g30
n24,g40,g70
n25,g84,g31
n26,g69,g86
n27,g28,g20
n28,g38,g0
n29,g82,g47
n30,g29,g46
n31,g46,g20
n32,g90,g42
n33,g96,g28
n34,g14,g4
n35,g72,g23
n36,g90,g19
n37,g97,g35
n38,g11,g0
n39,g72,g6
n40,g73,g98
n41,g48,g79
n42,g76,g30
n43,g44,g23
n44,g91,g97
n45,g30,g98
n46,g71,g3
n47,g35,g7
n48,g98,g51
n49,g22,g4
n50,g65,g37
n51,g90,g44
n52,g47,g0
n53,g36,g46
n54,g66,g70
n55,g37,g33
n56,g19,g22
n57,g89,g5
n58,g92,g65
n59,g2,g3
n60,g67,g36
n61,g37,g5
n62,g39,g8
n63,g67,g99
n64,g83,g65
n65,g45,g10
n66,g59,g86
n67,g57,g52
n68,g61,g97
n69,g31,g47
