n70,g52,g70
n65,g67,g73
n6,g88,g55
n35,g33,g36
n4,g22,g31
n32,g56,g21
n72,g6,g92
n83,g40,g91
n74,g81,g72
n84,g12,g44
n26,g81,g33
n21,g74,g80
n60,g82,g23
n20,g55,g98
n73,g14,g73
n51,g16,g7
n69,g0,g21
n71,g25,g21
n28,g31,g82
n77,g62,g14
n14,g14,g68
n45,g13,g76
n39,g85,g32
n5,g7,g91
n23,g42,g74
n24,g91,g37
n54,g83,g19
n16,g33,g21
n82,g35,g9
n17,g53,g15
n18,g47,g68
n63,g47,g46
n9,g79,g55
n25,g15,g89
n30,g60,g50
n31,g23,g8
n10,g19,g95
n43,g53,g61
n68,g71,g68
n34,g58,g14
n8,g61,g40
n79,g89,g13
n53,g10,g34
n55,g68,g28
n38,g15,g82
n33,g1,g15
n62,g93,g9
n11,g73,g35
n27,g86,g94
n50,g10,g36
n44,g87,g35
n12,g83,g12
n67,g70,g33
n75,g48,g64
n80,g12,g91
n0,g59,g9
n22,g50,g82
n81,g94,g19
n58,g44,g46
n36,g81,g16
n42,g67,g31
n61,g30,g43
n78,g57,g1
n3,g53,g31
n29,g70,g71
n47,g47,g2
n49,g6,g16
n52,g76,g0
n59,g21,g65
n57,g11,g72
n66,g82,g22
n37,g84,g19
n13,g44,g35
n40,g74,g56
n19,g59,g43
n46,g24,g28
n7,g37,g50
n15,g39,g22
n48,g45,g52
n41,g8,g97
n76,g72,g30
n64,g90,g59
n56,g33,g44
n2,g22,g7
n1,g44,g25
