n70,g19,g62
n6,g60,g81
n4,g44,g82
n22,g9,g71
n21,g17,g28
n60,g98,g83
n79,g76,g30
n74,g42,g36
n69,g0,g5
n28,g31,g95
n14,g65,g40
n45,g89,g94
n5,g10,g57
n23,g51,g75
n24,g98,g12
n17,g71,g85
n54,g40,g91
n77,g3,g48
n63,g47,g50
n9,g53,g27
n25,g6,g0
n10,g79,g65
n68,g88,g29
n34,g16,g39
n72,g43,g82
n73,g52,g41
n55,g5,g69
n44,g67,g58
n16,g98,g95
n80,g35,g7
n81,g53,g75
n75,g81,g6
n66,g38,g39
n47,g86,g9
n52,g4,g45
n59,g85,g99
n57,g39,g28
n71,g74,g67
n37,g16,g40
n31,g98,g6
n19,g58,g95
n46,g35,g53
n65,g72,g45
n85,g52,g80
n1,g86,g90
n84,g17,g44
n32,g96,g61
n26,g56,g94
n20,g56,g4
n53,g86,g84
n56,g26,g94
n76,g40,g51
n38,g85,g48
n13,g49,g80
n67,g31,g34
n41,g62,g88
n18,g44,g10
n11,g76,g83
n30,g43,g53
n35,g21,g9
n8,g22,g46
n83,g52,g36
n39,g5,g60
n33,g9,g37
n27,g77,g91
n50,g7,g72
n12,g64,g94
n82,g62,g53
n0,g32,g25
n43,g15,g91
n58,g13,g21
n36,g42,g97
n42,g36,g51
n61,g73,g84
n78,g70,g80
n3,g4,g83
n29,g73,g15
n49,g57,g20
n62,g10,g27
n40,g51,g73
n51,g33,g77
n7,g94,g81
n15,g45,g38
n48,g44,g45
n64,g61,g57
n2,g64,g86
