n0,g24,g74
n1,g67,g18
n2,g73,g3
n3,g10,g43
n4,g8,g27
n5,g53,g62
n6,g59,g56
n7,g36,g70
n8,g5,g69
n9,g93,g11
n10,g38,g73
n11,g65,g90
n12,g71,g2
n13,g90,g92
n14,g18,g32
n15,g13,g64
n16,g59,g30
n17,g83,g46
n18,g43,g71
n19,g25,g72
n20,g53,g39
n21,g97,g32
n22,g7,g32
n23,g63,g99
n24,g6,g21
n25,g18,g84
n26,g35,g9
n27,g37,g5
n28,g75,g57
n29,g47,g42
n30,g48,g81
n31,g71,g51
n32,g5,g48
n33,g77,g99
n34,g31,g27
n35,g30,g23
n36,g47,g68
n37,g41,g46
n38,g54,g69
n39,g22,g50
n40,g93,g69
n41,g26,g66
n42,g42,g86
n43,g36,g9
n44,g6,g44
n45,g14,g45
n46,g60,g37
n47,g13,g81
n48,g16,g51
n49,g85,g67
n50,g66,g58
n51,g59,g6
n52,g70,g25
n53,g54,g1
n54,g69,g30
n55,g75,g95
n56,g38,g31
n57,g55,g96
n58,g53,g65
n59,g37,g97
n60,g63,g66
n61,g98,g75
n62,g59,g20
n63,g11,g54
n64,g57,g37
n65,g73,g33
n66,g82,g50
n67,g19,g94
n68,g98,g88
n69,g44,g82
n70,g45,g77
n71,g93,g31
n72,g89,g60
n73,g14,g27
n74,g3,g48
n75,g78,g93
n76,g15,g97
n77,g84,g94
n78,g56,g8
n79,g78,g33
n80,g49,g43
n81,g80,g82
n82,g97,g36
n83,g43,g27
n84,g51,g77
n85,g39,g57
n86,g81,g31
n87,g47,g29
n88,g30,g24
n89,g99,g16
n90,g43,g11
n91,g57,g88
n92,g8,g40
n93,g50,g35
n94,g63,g38
n95,g77,g67
n96,g54,g80
n97,g60,g90
n98,g58,g55
n99,g4,g54
n100,g23,g97
n101,g89,g73
n102,g19,g71
n103,g78,g63
n104,g78,g13
n105,g44,g7
n106,g22,g94
n107,g16,g33
n108,g1,g28
n109,g88,g71
n110,g11,g34
n111,g84,g65
n112,g91,g16
n113,g55,g32
n114,g95,g16
n115,g35,g46
n116,g91,g78
n117,g76,g38
n118,g22,g30
n119,g3,g86
