n70,g8,g33
n65,g61,g90
n6,g83,g90
n35,g80,g51
n4,g39,g19
n32,g88,g98
n72,g38,g36
n74,g82,g39
n26,g88,g62
n21,g94,g87
n60,g78,g68
n20,g75,g9
n73,g26,g70
n51,g6,g15
n69,g92,g23
n71,g82,g32
n28,g25,g42
n77,g75,g20
n14,g86,g65
n45,g77,g43
n39,g2,g52
n5,g0,g61
n23,g85,g43
n24,g25,g18
n54,g47,g70
n16,g96,g85
n82,g46,g2
n17,g77,g81
n18,g12,g91
n63,g7,g88
n9,g5,g14
n25,g59,g16
n30,g10,g53
n31,g99,g77
n10,g76,g8
n43,g62,g10
n68,g76,g84
n34,g7,g82
n8,g57,g64
n79,g72,g20
n53,g94,g0
n55,g37,g13
n38,g40,g88
n33,g40,g2
n62,g89,g35
n11,g75,g83
n27,g51,g34
n50,g3,g34
n44,g91,g29
n12,g53,g80
n67,g69,g59
n75,g55,g37
n80,g53,g50
n0,g0,g49
n22,g79,g75
n81,g96,g11
n58,g55,g62
n36,g44,g11
n42,g79,g9
n61,g67,g78
n78,g36,g9
n3,g11,g43
n29,g73,g85
n47,g87,g59
n49,g16,g41
n52,g20,g86
n59,g5,g56
n57,g0,g16
n66,g4,g60
n37,g5,g12
n13,g76,g30
n40,g69,g78
n19,g9,g32
n46,g76,g23
n7,g63,g96
n15,g57,g25
n48,g68,g79
n41,g35,g15
n76,g4,g2
n64,g22,g81
n56,g36,g32
n2,g93,g31
n1,g55,g81
