n70,g54,g86
n65,g40,g92
n6,g10,g49
n35,g87,g82
n4,g92,g61
n32,g92,g48
n72,g44,g77
n74,g55,g82
n26,g55,g7
n21,g4,g22
n60,g81,g77
n20,g35,g34
n73,g24,g53
n51,g33,g49
n69,g23,g41
n71,g28,g73
n28,g85,g12
n77,g29,g76
n14,g67,g0
n45,g91,g73
n39,g70,g4
n5,g65,g46
n23,g97,g46
n24,g15,g91
n54,g61,g53
n16,g41,g76
n82,g22,g17
n17,g86,g84
n18,g27,g93
n63,g15,g30
n9,g9,g60
n25,g89,g66
n30,g4,g32
n31,g47,g31
n10,g69,g45
n43,g20,g61
n68,g20,g72
n34,g31,g98
n8,g9,g73
n79,g47,g75
n53,g39,g34
n55,g49,g14
n38,g46,g39
n33,g84,g20
n62,g6,g21
n11,g27,g15
n27,g3,g37
n50,g51,g78
n44,g7,g95
n12,g76,g87
n67,g48,g62
n75,g60,g21
n80,g43,g61
n0,g21,g95
n22,g73,g79
n81,g23,g60
n58,g19,g63
n36,g83,g52
n42,g69,g40
n61,g17,g10
n78,g11,g28
n3,g25,g91
n29,g37,g76
n47,g80,g85
n49,g1,g72
n52,g64,g66
n59,g86,g1
n57,g12,g47
n66,g28,g92
n37,g36,g55
n13,g73,g1
n40,g72,g2
n19,g68,g38
n46,g37,g87
n7,g31,g99
n15,g94,g6
n48,g11,g45
n41,g51,g34
n76,g3,g41
n64,g15,g19
n56,g72,g68
n2,g15,g34
n1,g76,g17
