n70,g11,g16
n6,g75,g94
n4,g12,g20
n22,g18,g3
n21,g1,g62
n60,g46,g7
n79,g30,g31
n74,g80,g35
n69,g6,g81
n28,g86,g1
n14,g42,g22
n45,g6,g43
n5,g5,g95
n23,g7,g37
n24,g96,g22
n17,g54,g20
n54,g68,g38
n77,g68,g41
n63,g3,g29
n9,g55,g79
n25,g10,g22
n10,g57,g96
n68,g66,g6
n34,g49,g40
n72,g50,g43
n73,g74,g95
n55,g13,g4
n44,g47,g84
n16,g13,g48
n80,g31,g75
n81,g91,g66
n75,g75,g93
n66,g48,g9
n47,g0,g68
n52,g78,g87
n59,g22,g1
n57,g7,g73
n71,g84,g24
n37,g35,g8
n31,g95,g58
n19,g52,g94
n46,g64,g40
n65,g51,g8
n85,g19,g37
n1,g77,g62
n84,g20,g68
n32,g54,g30
n26,g47,g79
n20,g24,g10
n53,g49,g64
n56,g96,g4
n76,g17,g44
n38,g82,g14
n13,g24,g90
n67,g57,g8
n41,g76,g79
n18,g79,g63
n11,g2,g58
n30,g46,g10
n35,g5,g19
n8,g3,g71
n83,g40,g66
n39,g55,g26
n33,g98,g99
n27,g88,g7
n50,g66,g97
n12,g83,g41
n82,g39,g67
n0,g59,g17
n43,g26,g39
n58,g1,g85
n36,g46,g59
n42,g83,g56
n61,g51,g76
n78,g67,g93
n3,g30,g96
n29,g62,g13
n49,g62,g40
n86,g48,g96
n62,g71,g44
n40,g18,g7
n51,g69,g88
n7,g77,g10
n15,g80,g99
n48,g94,g24
n64,g12,g4
n2,g91,g54
