n70,g34,g40
n65,g79,g12
n6,g56,g28
n35,g80,g31
n4,g61,g89
n32,g67,g80
n72,g58,g23
n74,g2,g62
n26,g92,g70
n21,g97,g37
n60,g96,g75
n20,g9,g71
n73,g73,g94
n51,g32,g78
n69,g23,g86
n71,g68,g16
n28,g51,g68
n14,g1,g87
n45,g18,g80
n39,g30,g12
n5,g29,g55
n23,g11,g97
n24,g12,g32
n54,g67,g87
n16,g23,g44
n17,g94,g3
n18,g19,g13
n63,g20,g79
n9,g29,g95
n25,g61,g14
n30,g84,g5
n31,g0,g66
n10,g40,g72
n43,g91,g30
n68,g37,g83
n34,g62,g47
n8,g47,g60
n53,g80,g70
n55,g80,g36
n38,g12,g52
n33,g8,g95
n62,g18,g89
n11,g48,g65
n27,g9,g61
n50,g91,g65
n44,g22,g10
n12,g74,g16
n67,g49,g19
n75,g31,g61
n0,g65,g67
n22,g71,g56
n58,g95,g38
n36,g86,g41
n42,g36,g68
n61,g7,g37
n3,g4,g7
n29,g90,g81
n47,g25,g42
n49,g63,g74
n52,g58,g29
n59,g13,g89
n57,g96,g24
n66,g50,g41
n37,g90,g27
n13,g56,g8
n40,g45,g28
n19,g30,g11
n46,g1,g0
n7,g95,g13
n15,g22,g64
n48,g38,g61
n41,g58,g95
n76,g93,g78
n64,g16,g48
n56,g66,g72
n2,g62,g11
n1,g66,g48
