n70,g20,g11
n65,g86,g25
n6,g95,g53
n35,g72,g66
n4,g1,g64
n32,g39,g53
n72,g37,g17
n74,g24,g87
n26,g43,g40
n21,g13,g98
n60,g7,g95
n20,g76,g80
n73,g96,g49
n51,g15,g57
n69,g19,g94
n71,g40,g97
n28,g97,g32
n77,g36,g6
n14,g75,g50
n45,g43,g45
n39,g6,g80
n5,g65,g47
n23,g9,g47
n24,g53,g10
n54,g83,g96
n16,g24,g47
n17,g33,g45
n18,g96,g76
n63,g60,g16
n9,g53,g96
n25,g85,g35
n30,g14,g57
n31,g25,g97
n10,g2,g10
n43,g34,g82
n68,g25,g96
n34,g84,g10
n8,g77,g0
n79,g42,g3
n53,g13,g20
n55,g77,g28
n38,g14,g3
n33,g85,g4
n62,g62,g7
n11,g47,g46
n27,g56,g27
n50,g51,g9
n44,g3,g83
n12,g92,g90
n67,g50,g95
n75,g24,g83
n80,g46,g87
n0,g25,g80
n22,g99,g51
n58,g97,g19
n36,g59,g39
n42,g70,g8
n61,g4,g83
n78,g2,g83
n3,g72,g2
n29,g1,g79
n47,g56,g95
n49,g44,g34
n52,g49,g3
n59,g1,g38
n57,g45,g62
n66,g38,g74
n37,g38,g49
n13,g58,g67
n40,g70,g41
n19,g0,g68
n46,g71,g5
n7,g77,g72
n15,g80,g73
n48,g15,g53
n41,g89,g29
n76,g16,g67
n64,g98,g25
n56,g30,g79
n2,g68,g92
n1,g47,g17
