n70,g70,g1
n65,g67,g72
n6,g44,g48
n35,g48,g36
n4,g41,g17
n32,g93,g82
n72,g14,g38
n74,g62,g12
n26,g51,g5
n21,g16,g62
n60,g56,g61
n20,g31,g83
n73,g20,g7
n51,g84,g65
n69,g39,g28
n71,g95,g3
n28,g76,g42
n77,g86,g74
n14,g47,g17
n45,g78,g77
n39,g12,g47
n5,g5,g26
n23,g16,g40
n24,g65,g91
n54,g53,g47
n16,g9,g58
n17,g68,g58
n18,g27,g34
n63,g86,g64
n9,g97,g72
n25,g96,g63
n30,g89,g46
n31,g98,g29
n10,g41,g60
n43,g7,g32
n68,g3,g39
n34,g8,g52
n8,g22,g19
n79,g73,g66
n53,g75,g59
n55,g20,g38
n38,g3,g18
n33,g6,g68
n62,g13,g7
n11,g19,g37
n27,g3,g53
n50,g4,g67
n44,g44,g93
n12,g36,g77
n67,g88,g41
n75,g79,g5
n80,g11,g31
n0,g96,g14
n22,g18,g34
n58,g81,g30
n36,g90,g38
n42,g43,g67
n61,g62,g44
n78,g94,g29
n3,g98,g34
n29,g4,g25
n47,g33,g46
n49,g42,g87
n52,g90,g50
n59,g80,g19
n57,g36,g94
n66,g27,g38
n37,g96,g44
n13,g53,g86
n40,g45,g52
n19,g85,g86
n46,g19,g57
n7,g49,g61
n15,g54,g19
n48,g91,g37
n41,g47,g95
n76,g95,g94
n64,g68,g28
n56,g66,g92
n2,g93,g73
n1,g94,g66
