n70,g92,g90
n65,g91,g34
n6,g96,g6
n35,g61,g87
n4,g76,g4
n32,g43,g76
n72,g69,g95
n74,g29,g55
n26,g47,g42
n21,g76,g88
n60,g50,g37
n20,g54,g85
n73,g0,g70
n51,g67,g3
n69,g87,g43
n71,g46,g41
n28,g33,g59
n77,g62,g89
n14,g95,g96
n45,g99,g84
n39,g64,g6
n5,g57,g0
n23,g4,g9
n24,g41,g94
n54,g19,g52
n16,g27,g85
n17,g44,g83
n18,g15,g76
n63,g38,g0
n9,g61,g83
n25,g61,g91
n30,g68,g27
n31,g62,g74
n10,g64,g57
n43,g74,g64
n68,g84,g18
n34,g10,g37
n8,g26,g21
n53,g91,g71
n55,g8,g97
n38,g4,g34
n33,g4,g17
n62,g54,g93
n11,g1,g63
n27,g43,g34
n50,g62,g84
n44,g20,g73
n12,g22,g46
n67,g13,g6
n75,g44,g23
n0,g42,g48
n22,g19,g27
n58,g0,g54
n36,g45,g9
n42,g17,g71
n61,g31,g97
n3,g46,g76
n29,g95,g73
n47,g88,g53
n49,g40,g84
n52,g28,g5
n59,g60,g45
n57,g69,g8
n66,g25,g48
n37,g21,g98
n13,g84,g29
n40,g13,g91
n19,g48,g77
n46,g15,g97
n7,g53,g68
n15,g1,g24
n48,g8,g53
n41,g30,g51
n76,g83,g92
n64,g5,g19
n56,g55,g87
n2,g15,g52
n1,g14,g62
