n70,g0,g13
n65,g38,g33
n6,g53,g57
n35,g3,g64
n4,g12,g43
n32,g9,g34
n26,g27,g48
n21,g83,g25
n60,g82,g97
n20,g22,g6
n51,g78,g34
n69,g13,g82
n71,g98,g46
n28,g43,g90
n14,g38,g53
n45,g57,g47
n39,g36,g27
n5,g71,g38
n23,g31,g8
n24,g70,g2
n54,g98,g89
n16,g40,g60
n17,g50,g34
n18,g50,g27
n63,g95,g82
n9,g45,g58
n25,g50,g36
n30,g80,g7
n31,g62,g84
n10,g37,g12
n43,g26,g92
n68,g95,g32
n34,g10,g60
n8,g18,g90
n53,g97,g80
n55,g79,g92
n38,g95,g21
n33,g37,g83
n62,g1,g82
n11,g80,g26
n27,g11,g68
n50,g61,g48
n44,g11,g54
n12,g29,g10
n67,g16,g36
n0,g76,g45
n22,g26,g42
n58,g4,g44
n36,g73,g43
n42,g83,g4
n61,g10,g16
n3,g25,g18
n29,g31,g83
n47,g19,g69
n49,g75,g15
n52,g32,g23
n59,g67,g11
n57,g13,g6
n66,g82,g83
n37,g97,g70
n13,g86,g99
n40,g50,g72
n19,g87,g68
n46,g14,g17
n7,g17,g69
n15,g52,g3
n48,g8,g25
n41,g38,g10
n64,g72,g0
n56,g77,g95
n2,g81,g7
n1,g95,g26
