n0,g53,g61
n1,g23,g9
n2,g80,g25
n3,g38,g41
n4,g2,g91
n5,g11,g40
n6,g23,g17
n7,g76,g89
n8,g84,g49
n9,g67,g94
n10,g79,g11
n11,g15,g92
n12,g33,g83
n13,g73,g88
n14,g19,g18
n15,g81,g67
n16,g37,g76
n17,g47,g59
n18,g1,g73
n19,g81,g71
n20,g55,g73
n21,g67,g32
n22,g6,g1
n23,g52,g83
n24,g46,g6
n25,g84,g78
n26,g9,g68
n27,g42,g90
n28,g2,g36
n29,g40,g32
n30,g38,g85
n31,g80,g33
n32,g68,g70
n33,g91,g26
n34,g8,g92
n35,g54,g83
n36,g22,g91
n37,g12,g16
n38,g77,g43
n39,g2,g96
n40,g59,g74
n41,g58,g6
n42,g85,g52
n43,g4,g42
n44,g34,g54
n45,g12,g39
n46,g97,g56
n47,g56,g67
n48,g15,g86
n49,g32,g50
