n0,g21,g30
n1,g74,g28
n2,g62,g19
n3,g14,g50
n4,g6,g97
n5,g13,g11
n6,g50,g8
n7,g67,g2
n8,g14,g17
n9,g92,g87
n10,g48,g80
n11,g14,g99
n12,g39,g71
n13,g64,g43
n14,g28,g64
n15,g73,g53
n16,g33,g10
n17,g15,g98
n18,g67,g74
n19,g63,g6
n20,g40,g51
n21,g9,g26
n22,g6,g57
n23,g60,g8
n24,g34,g95
n25,g30,g69
n26,g8,g45
n27,g18,g28
n28,g62,g80
n29,g9,g95
n30,g53,g0
n31,g22,g95
n32,g52,g58
n33,g5,g0
n34,g10,g39
n35,g94,g72
n36,g1,g75
n37,g93,g63
n38,g4,g7
n39,g14,g82
n40,g57,g35
n41,g18,g66
n42,g11,g97
n43,g99,g39
n44,g93,g15
n45,g5,g18
n46,g52,g37
n47,g63,g90
n48,g57,g27
n49,g15,g66
