n70,g7,g82
n6,g18,g61
n4,g57,g88
n22,g71,g83
n21,g23,g69
n60,g62,g31
n79,g17,g77
n74,g59,g89
n69,g54,g72
n28,g33,g57
n14,g67,g20
n45,g37,g92
n89,g73,g58
n5,g11,g51
n23,g82,g26
n24,g1,g27
n17,g98,g79
n54,g60,g22
n77,g81,g95
n63,g0,g31
n9,g16,g6
n25,g27,g65
n87,g51,g91
n10,g72,g55
n68,g77,g11
n34,g93,g2
n72,g85,g4
n73,g81,g42
n55,g43,g5
n44,g66,g0
n16,g64,g5
n80,g75,g50
n81,g71,g62
n75,g35,g99
n66,g68,g45
n47,g18,g80
n52,g85,g9
n59,g15,g3
n57,g8,g12
n71,g6,g38
n37,g57,g53
n31,g32,g4
n19,g63,g25
n46,g52,g60
n65,g58,g87
n85,g68,g97
n1,g41,g40
n84,g62,g41
n32,g32,g70
n26,g49,g47
n20,g33,g30
n53,g37,g97
n56,g60,g19
n76,g63,g23
n38,g13,g59
n13,g81,g90
n67,g21,g59
n41,g23,g73
n18,g67,g83
n11,g77,g2
n30,g22,g86
n35,g96,g16
n8,g52,g48
n83,g11,g80
n39,g20,g42
n33,g36,g33
n27,g50,g74
n50,g86,g98
n12,g36,g40
n82,g19,g85
n0,g40,g26
n43,g77,g76
n58,g40,g98
n36,g20,g91
n42,g2,g40
n61,g26,g7
n78,g71,g26
n3,g91,g37
n29,g94,g23
n49,g24,g38
n88,g27,g81
n86,g53,g11
n62,g67,g75
n40,g5,g74
n51,g59,g42
n7,g71,g95
n15,g72,g6
n48,g46,g79
n64,g76,g93
n2,g1,g84
