n70,g37,g88
n6,g39,g73
n4,g32,g4
n22,g29,g82
n21,g69,g7
n60,g10,g86
n79,g94,g65
n74,g55,g32
n69,g61,g39
n28,g33,g34
n14,g54,g7
n45,g95,g64
n89,g22,g60
n5,g43,g91
n23,g6,g24
n24,g74,g69
n17,g28,g76
n54,g17,g52
n77,g14,g89
n63,g31,g50
n9,g30,g89
n25,g68,g60
n87,g76,g49
n10,g24,g95
n68,g0,g2
n34,g10,g84
n72,g48,g70
n73,g43,g34
n55,g56,g33
n44,g68,g0
n16,g89,g58
n80,g44,g4
n81,g92,g3
n75,g65,g38
n66,g61,g94
n47,g40,g33
n52,g16,g9
n59,g18,g8
n57,g60,g51
n71,g66,g59
n37,g59,g65
n31,g38,g35
n19,g69,g14
n46,g95,g63
n65,g71,g73
n85,g59,g50
n1,g47,g64
n84,g97,g54
n32,g63,g75
n26,g60,g43
n20,g12,g69
n53,g56,g46
n56,g52,g3
n76,g4,g84
n38,g19,g70
n13,g76,g71
n67,g70,g57
n41,g87,g20
n18,g99,g18
n11,g49,g67
n30,g94,g41
n35,g16,g79
n8,g83,g6
n83,g61,g42
n39,g50,g37
n33,g89,g19
n27,g56,g93
n50,g74,g27
n12,g14,g57
n82,g85,g30
n0,g8,g29
n43,g36,g72
n58,g19,g97
n36,g62,g11
n42,g47,g45
n61,g96,g75
n78,g91,g18
n3,g89,g99
n29,g6,g19
n49,g71,g90
n88,g53,g46
n86,g34,g37
n62,g77,g9
n40,g33,g74
n51,g66,g94
n7,g92,g65
n15,g83,g38
n48,g51,g49
n64,g94,g3
n2,g16,g25
