n70,g79,g4
n6,g30,g93
n4,g28,g45
n22,g0,g34
n21,g28,g5
n60,g89,g77
n79,g33,g74
n74,g0,g16
n69,g14,g72
n28,g57,g12
n14,g24,g9
n45,g59,g0
n89,g48,g1
n5,g81,g32
n23,g52,g20
n24,g67,g35
n17,g77,g83
n54,g69,g58
n77,g51,g88
n63,g77,g26
n9,g70,g76
n25,g53,g32
n87,g77,g42
n10,g95,g96
n68,g16,g52
n34,g37,g97
n72,g84,g82
n73,g20,g12
n55,g75,g6
n44,g87,g84
n16,g72,g89
n80,g34,g2
n81,g0,g7
n75,g87,g35
n66,g32,g69
n47,g86,g84
n52,g31,g40
n59,g8,g74
n57,g48,g43
n71,g95,g50
n37,g3,g54
n31,g31,g66
n19,g44,g83
n46,g51,g14
n65,g54,g72
n85,g89,g5
n1,g74,g94
n84,g30,g6
n32,g44,g46
n26,g81,g94
n20,g47,g6
n53,g52,g0
n56,g30,g5
n76,g2,g40
n38,g2,g52
n13,g66,g3
n67,g89,g39
n41,g63,g53
n18,g40,g16
n11,g62,g32
n30,g37,g87
n35,g31,g54
n8,g53,g40
n83,g20,g25
n39,g24,g75
n33,g4,g88
n27,g5,g20
n50,g95,g3
n12,g65,g20
n82,g77,g82
n0,g90,g99
n43,g62,g56
n58,g63,g15
n36,g98,g92
n42,g66,g76
n61,g57,g93
n78,g40,g83
n3,g48,g22
n29,g88,g68
n49,g34,g89
n88,g85,g70
n86,g10,g51
n62,g9,g95
n40,g90,g66
n51,g41,g86
n7,g49,g65
n15,g17,g42
n48,g60,g84
n64,g35,g76
n2,g47,g42
