n70,g2,g6
n6,g42,g10
n4,g10,g26
n22,g90,g41
n21,g88,g20
n60,g64,g96
n79,g5,g62
n74,g35,g0
n69,g40,g75
n28,g65,g68
n14,g75,g83
n45,g90,g75
n5,g81,g36
n23,g46,g89
n24,g39,g65
n17,g31,g86
n54,g28,g84
n77,g75,g48
n63,g47,g46
n9,g99,g94
n25,g47,g65
n10,g69,g96
n68,g58,g78
n34,g95,g56
n72,g12,g56
n73,g27,g96
n55,g27,g14
n44,g55,g17
n16,g28,g13
n80,g54,g65
n81,g33,g87
n75,g37,g56
n66,g7,g3
n47,g13,g35
n52,g36,g58
n59,g60,g77
n57,g1,g17
n71,g67,g28
n37,g86,g28
n31,g88,g89
n19,g93,g57
n46,g20,g31
n65,g65,g14
n85,g10,g62
n1,g96,g22
n84,g21,g46
n32,g17,g79
n26,g77,g17
n20,g30,g16
n53,g51,g80
n56,g51,g33
n76,g35,g45
n38,g63,g2
n13,g87,g82
n67,g71,g41
n41,g52,g69
n18,g55,g23
n11,g83,g55
n30,g6,g7
n35,g88,g53
n8,g87,g93
n83,g9,g30
n39,g85,g18
n33,g48,g47
n27,g38,g75
n50,g53,g40
n12,g87,g29
n82,g38,g86
n0,g63,g18
n43,g58,g74
n58,g60,g78
n36,g40,g2
n42,g52,g43
n61,g63,g61
n78,g17,g48
n3,g49,g74
n29,g46,g39
n49,g27,g12
n62,g47,g93
n40,g54,g8
n51,g52,g40
n7,g77,g81
n15,g4,g88
n48,g96,g26
n64,g3,g89
n2,g72,g2
