n0,g63,g90
n1,g87,g23
n2,g84,g97
n3,g17,g21
n4,g41,g50
n5,g87,g81
n6,g20,g87
n7,g41,g82
n8,g38,g41
n9,g86,g58
n10,g86,g84
n11,g80,g47
n12,g1,g56
n13,g16,g19
n14,g41,g20
n15,g85,g31
n16,g29,g26
n17,g77,g45
n18,g18,g69
n19,g50,g17
n20,g6,g67
n21,g34,g52
n22,g68,g59
n23,g27,g23
n24,g67,g63
n25,g71,g23
n26,g2,g75
n27,g82,g49
n28,g70,g28
n29,g16,g41
n30,g59,g84
n31,g53,g17
n32,g61,g78
n33,g6,g63
n34,g85,g60
n35,g64,g92
n36,g3,g5
n37,g44,g48
n38,g44,g38
n39,g24,g50
n40,g47,g52
n41,g89,g84
n42,g44,g88
n43,g82,g5
n44,g85,g5
n45,g64,g80
n46,g35,g50
n47,g83,g19
n48,g81,g44
n49,g91,g42
n50,g84,g5
n51,g34,g51
n52,g67,g13
n53,g56,g4
n54,g80,g58
n55,g53,g70
n56,g58,g11
n57,g22,g52
n58,g60,g87
n59,g36,g55
n60,g30,g28
n61,g6,g76
n62,g11,g34
n63,g68,g30
n64,g36,g34
n65,g60,g5
n66,g68,g7
n67,g50,g99
n68,g25,g64
n69,g8,g42
n70,g47,g76
n71,g42,g52
n72,g38,g4
n73,g21,g2
n74,g73,g96
n75,g81,g60
n76,g64,g97
n77,g28,g61
n78,g21,g65
n79,g69,g71
n80,g48,g93
n81,g36,g54
n82,g78,g53
n83,g11,g57
n84,g26,g22
n85,g66,g45
n86,g45,g52
n87,g61,g98
n88,g10,g28
n89,g39,g23
n90,g93,g28
n91,g17,g83
n92,g2,g3
n93,g76,g19
n94,g70,g83
n95,g2,g39
n96,g77,g74
n97,g35,g97
n98,g40,g8
n99,g74,g3
n100,g54,g83
n101,g14,g77
n102,g80,g85
n103,g0,g40
n104,g13,g83
n105,g13,g3
n106,g82,g68
n107,g82,g37
n108,g8,g56
n109,g77,g33
n110,g60,g47
n111,g67,g98
n112,g15,g11
n113,g35,g12
n114,g15,g1
n115,g21,g79
n116,g0,g24
n117,g95,g53
n118,g33,g85
n119,g35,g17
n120,g88,g74
n121,g33,g92
n122,g46,g72
n123,g36,g7
n124,g13,g56
n125,g6,g40
n126,g94,g46
n127,g7,g23
n128,g16,g92
n129,g0,g26
n130,g54,g12
n131,g97,g0
n132,g72,g7
n133,g94,g54
n134,g48,g89
n135,g10,g2
n136,g18,g1
n137,g76,g20
n138,g61,g77
n139,g99,g66
n140,g89,g12
n141,g6,g51
n142,g93,g70
n143,g75,g79
n144,g56,g15
n145,g72,g48
n146,g30,g25
n147,g65,g74
n148,g16,g24
n149,g46,g86
n150,g86,g48
n151,g97,g58
n152,g31,g94
n153,g74,g29
n154,g30,g31
n155,g70,g31
n156,g94,g16
n157,g92,g36
n158,g90,g9
n159,g24,g63
n160,g54,g63
n161,g59,g32
n162,g96,g69
n163,g25,g57
n164,g92,g25
n165,g65,g59
n166,g46,g33
n167,g73,g91
n168,g22,g46
n169,g94,g69
n170,g53,g8
n171,g8,g22
n172,g65,g78
n173,g98,g78
n174,g59,g18
n175,g31,g73
n176,g38,g40
n177,g20,g66
n178,g76,g78
n179,g30,g39
