n70,g31,g8
n65,g25,g27
n6,g72,g65
n35,g46,g18
n4,g56,g48
n32,g67,g20
n26,g93,g79
n21,g96,g76
n60,g13,g87
n20,g53,g37
n51,g34,g72
n69,g99,g81
n71,g41,g31
n28,g13,g2
n14,g94,g84
n45,g63,g86
n39,g99,g26
n5,g37,g54
n23,g68,g54
n24,g92,g88
n54,g91,g78
n16,g55,g68
n17,g55,g78
n18,g68,g60
n63,g42,g47
n9,g88,g18
n25,g73,g22
n30,g28,g66
n31,g52,g36
n10,g18,g10
n43,g47,g15
n68,g65,g37
n34,g71,g59
n8,g61,g55
n53,g92,g33
n55,g73,g95
n38,g84,g4
n33,g37,g23
n62,g15,g25
n11,g10,g46
n27,g56,g91
n50,g91,g24
n44,g60,g19
n12,g51,g71
n67,g10,g32
n0,g40,g66
n22,g13,g16
n58,g20,g46
n36,g58,g98
n42,g49,g31
n61,g10,g89
n3,g66,g49
n29,g36,g14
n47,g54,g53
n49,g97,g47
n52,g47,g17
n59,g91,g75
n57,g0,g23
n66,g82,g23
n37,g73,g91
n13,g74,g49
n40,g19,g57
n19,g20,g18
n46,g6,g26
n7,g84,g56
n15,g67,g98
n48,g58,g11
n41,g88,g34
n64,g5,g40
n56,g3,g68
n2,g22,g10
n1,g24,g82
