n70,g59,g54
n65,g87,g86
n6,g75,g13
n35,g90,g8
n4,g16,g64
n32,g56,g69
n26,g51,g81
n21,g22,g48
n60,g86,g66
n20,g30,g42
n51,g96,g22
n69,g5,g8
n71,g47,g77
n28,g1,g28
n14,g33,g67
n45,g61,g36
n39,g4,g2
n5,g18,g64
n23,g66,g2
n24,g20,g67
n54,g62,g71
n16,g23,g80
n17,g6,g39
n18,g99,g8
n63,g8,g69
n9,g93,g17
n25,g31,g62
n30,g71,g31
n31,g2,g3
n10,g46,g64
n43,g71,g4
n68,g7,g50
n34,g50,g64
n8,g45,g86
n53,g63,g28
n55,g71,g41
n38,g82,g85
n33,g56,g21
n62,g31,g18
n11,g97,g93
n27,g36,g82
n50,g10,g68
n44,g15,g48
n12,g42,g25
n67,g24,g56
n0,g65,g8
n22,g48,g69
n58,g0,g42
n36,g64,g9
n42,g13,g61
n61,g73,g9
n3,g89,g63
n29,g45,g42
n47,g48,g30
n49,g71,g25
n52,g92,g30
n59,g25,g88
n57,g75,g14
n66,g13,g76
n37,g63,g65
n13,g73,g43
n40,g45,g5
n19,g68,g44
n46,g43,g98
n7,g45,g92
n15,g87,g78
n48,g97,g44
n41,g85,g34
n64,g49,g76
n56,g38,g45
n2,g10,g58
n1,g86,g93
