n70,g72,g45
n65,g7,g49
n6,g32,g52
n35,g59,g97
n4,g16,g76
n32,g42,g51
n26,g70,g13
n21,g24,g80
n60,g58,g32
n20,g87,g74
n51,g29,g3
n69,g90,g50
n71,g20,g74
n28,g54,g71
n14,g99,g65
n45,g73,g61
n39,g37,g73
n5,g74,g31
n23,g3,g43
n24,g36,g39
n54,g18,g65
n16,g24,g83
n17,g18,g49
n18,g20,g95
n63,g11,g8
n9,g40,g24
n25,g65,g53
n30,g34,g65
n31,g35,g65
n10,g5,g1
n43,g64,g72
n68,g44,g70
n34,g30,g27
n8,g59,g51
n53,g1,g21
n55,g36,g91
n38,g33,g54
n33,g29,g46
n62,g37,g60
n11,g84,g1
n27,g22,g63
n50,g93,g46
n44,g59,g73
n12,g13,g51
n67,g98,g14
n0,g2,g51
n22,g86,g43
n58,g57,g60
n36,g64,g77
n42,g49,g23
n61,g42,g36
n3,g71,g36
n29,g64,g39
n47,g17,g41
n49,g78,g66
n52,g35,g4
n59,g35,g18
n57,g37,g86
n66,g87,g56
n37,g60,g10
n13,g93,g91
n40,g23,g79
n19,g0,g12
n46,g39,g63
n7,g24,g47
n15,g49,g9
n48,g26,g1
n41,g77,g12
n64,g98,g75
n56,g37,g35
n2,g19,g50
n1,g78,g46
