n70,g64,g21
n65,g74,g45
n6,g14,g59
n35,g87,g51
n4,g9,g46
n32,g88,g81
n72,g2,g82
n74,g26,g10
n26,g39,g35
n21,g5,g56
n60,g37,g51
n20,g40,g88
n73,g89,g96
n51,g53,g64
n69,g63,g82
n71,g51,g72
n28,g10,g23
n77,g81,g48
n14,g94,g48
n45,g6,g70
n39,g97,g41
n5,g78,g85
n23,g76,g52
n24,g71,g57
n54,g95,g45
n16,g50,g49
n17,g76,g74
n18,g63,g8
n63,g75,g26
n9,g61,g94
n25,g32,g92
n30,g71,g81
n31,g18,g8
n10,g25,g80
n43,g89,g25
n68,g88,g93
n34,g43,g13
n8,g59,g18
n79,g16,g30
n53,g19,g8
n55,g73,g69
n38,g26,g83
n33,g95,g78
n62,g1,g67
n11,g92,g40
n27,g45,g9
n50,g61,g96
n44,g71,g2
n12,g48,g44
n67,g51,g95
n75,g15,g4
n0,g94,g26
n22,g67,g94
n58,g24,g35
n36,g2,g40
n42,g86,g94
n61,g48,g72
n78,g34,g50
n3,g48,g49
n29,g97,g92
n47,g68,g63
n49,g12,g43
n52,g44,g18
n59,g25,g62
n57,g99,g52
n66,g46,g19
n37,g27,g35
n13,g13,g32
n40,g19,g74
n19,g52,g82
n46,g15,g57
n7,g42,g76
n15,g5,g43
n48,g87,g36
n41,g87,g19
n76,g45,g29
n64,g31,g85
n56,g0,g12
n2,g71,g67
n1,g56,g45
