n70,g83,g37
n65,g14,g9
n6,g94,g39
n35,g42,g57
n4,g92,g20
n32,g62,g52
n72,g73,g88
n83,g40,g5
n74,g9,g10
n26,g49,g33
n21,g58,g7
n60,g81,g26
n20,g29,g43
n73,g97,g41
n51,g4,g59
n69,g51,g61
n71,g29,g54
n28,g49,g10
n77,g87,g53
n14,g86,g41
n45,g91,g87
n39,g26,g10
n5,g69,g46
n23,g20,g58
n24,g44,g80
n54,g54,g98
n16,g71,g26
n82,g91,g92
n17,g54,g11
n18,g0,g29
n63,g21,g23
n9,g40,g79
n25,g71,g78
n30,g50,g99
n31,g93,g79
n10,g27,g59
n43,g9,g88
n68,g36,g79
n34,g47,g81
n8,g95,g32
n79,g5,g56
n53,g36,g65
n55,g14,g98
n38,g82,g85
n33,g95,g53
n62,g19,g97
n11,g45,g88
n27,g99,g57
n50,g4,g73
n44,g36,g82
n12,g33,g65
n67,g3,g82
n75,g5,g70
n80,g46,g77
n0,g80,g56
n22,g0,g84
n81,g21,g32
n58,g89,g98
n36,g72,g56
n42,g84,g46
n61,g51,g77
n78,g31,g86
n3,g74,g49
n29,g88,g0
n47,g77,g26
n49,g54,g35
n52,g81,g48
n59,g74,g15
n57,g96,g27
n66,g34,g6
n37,g9,g95
n13,g30,g80
n40,g25,g86
n19,g30,g35
n46,g84,g45
n7,g91,g89
n15,g49,g38
n48,g93,g38
n41,g67,g62
n76,g70,g85
n64,g46,g85
n56,g4,g54
n2,g48,g50
n1,g96,g42
